

New start of logging. Datetime: 2022.05.08_151225 
Datetime, dd/mm/yyyy hh:mm:ss;HDC TEMP, `C;HDC HUM, %;LPS PRESS, hPa;LPS TEMP, `C;LSM TEMP, `C;LSM AX, mg;LSM AY, mg;LSM AZ, mg;LSM GX;LSM GY;LSM GZ;PM2.5;PM10;EXT_TEMP, `C;BATT, V;VSYS, V
'05/08/2022 15:13:10;-40,0;0;227,5;622,9;-52,0;146,4;-17,3;1110,7;55160,0;-59430,0;2800,0;0,3;3,8;-100,0;3,63;0,01
'05/08/2022 15:13:11;-40,0;0;227,4;622,6;-52,4;159,3;-47,3;1298,0;-24500,0;3640,0;6230,0;0,3;3,8;-100,0;3,63;0,01
'05/08/2022 15:13:12;-40,0;0;226,9;622,6;-52,4;136,6;-49,5;1190,2;-49630,0;-59990,0;-29750,0;0,3;3,8;-100,0;3,63;0,01
'05/08/2022 15:13:13;-40,0;0;226,9;622,4;-52,7;99,2;-59,6;1168,3;-13160,0;53620,0;36470,0;0,4;4,6;-100,0;3,63;0,01
'05/08/2022 15:13:14;-40,0;0;226,5;622,6;-52,5;149,5;-51,8;1404,7;12880,0;31220,0;29680,0;0,4;4,2;-100,0;3,63;0,01
'05/08/2022 15:13:15;-40,0;0;226,3;622,6;-52,4;126,1;-32,9;1018,6;-23310,0;-83930,0;-16100,0;0,3;3,9;-100,0;3,62;0,01
'05/08/2022 15:13:15;-40,0;0;226,1;622,5;-52,7;128,7;-30,0;1332,4;16730,0;31710,0;-28560,0;3,1;24,7;-100,0;3,62;0,01
'05/08/2022 15:13:16;-40,0;0;225,9;622,6;-52,6;120,7;-27,6;1286,1;280,0;73500,0;21560,0;3,3;25,1;-100,0;3,62;0,01
'05/08/2022 15:13:17;-40,0;0;225,6;622,4;-52,8;152,1;-29,5;1137,0;29610,0;-62930,0;-17640,0;3,3;25,1;-100,0;3,62;0,01
'05/08/2022 15:13:18;-40,0;0;225,6;622,2;-53,0;162,0;-48,9;1402,7;16800,0;-17710,0;14140,0;3,3;25,1;-100,0;3,61;0,01
'05/08/2022 15:13:19;-40,0;0;225,6;622,3;-52,9;96,3;-42,8;1096,7;33110,0;78190,0;15890,0;9,8;45,3;-100,0;3,62;0,01
'05/08/2022 15:13:20;-40,0;0;225,1;622,1;-53,4;155,7;-76,9;1337,2;-31920,0;-15330,0;-21910,0;9,9;45,5;-100,0;3,61;0,01
'05/08/2022 15:13:21;-40,0;0;224,9;622,1;-53,4;140,9;-67,5;1176,3;-42070,0;-59780,0;-23100,0;9,9;45,6;-100,0;3,61;0,01
'05/08/2022 15:13:22;-40,0;0;224,8;621,9;-53,5;106,3;-51,9;1189,5;14000,0;68530,0;14420,0;10,4;46,2;-100,0;3,61;0,01
'05/08/2022 15:13:23;-40,0;0;224,5;622,0;-53,4;153,5;-54,5;1405,0;-1890,0;57680,0;45780,0;10,4;46,2;-100,0;3,61;0,01
'05/08/2022 15:13:24;-40,0;0;224,3;621,9;-53,5;149,6;-49,9;1112,2;-28700,0;-62160,0;-6930,0;10,4;46,2;-100,0;3,60;0,01
'05/08/2022 15:13:25;-40,0;0;224,1;622,0;-53,5;154,9;-33,1;1366,7;26880,0;4970,0;-31920,0;16,4;63,0;-100,0;3,61;0,01
'05/08/2022 15:13:26;-40,0;0;223,9;622,0;-53,6;126,6;-19,9;1234,2;13230,0;99120,0;-24080,0;19,8;92,6;-100,0;3,60;0,01
'05/08/2022 15:13:27;-40,0;0;223,7;621,9;-53,5;157,9;-16,5;1216,2;25970,0;-54880,0;6230,0;19,8;95,2;-100,0;3,60;0,01
'05/08/2022 15:13:28;-40,0;0;223,4;621,8;-53,8;161,8;-39,4;1435,0;24850,0;-20230,0;29050,0;19,8;95,2;-100,0;3,59;0,01
'05/08/2022 15:13:28;-40,0;0;223,1;621,8;-53,8;81,9;-41,1;1032,9;-35490,0;78190,0;25200,0;23,4;97,8;-100,0;3,60;0,01
'05/08/2022 15:13:29;-40,0;0;223,3;621,6;-53,9;159,5;-65,5;1361,5;7770,0;-26670,0;-13720,0;24,9;99,8;-100,0;3,59;0,01
'05/08/2022 15:13:30;-40,0;0;222,8;621,7;-53,9;144,8;-59,9;1246,3;-34860,0;-44870,0;-30450,0;24,9;100,1;-100,0;3,59;0,01
'05/08/2022 15:13:31;-40,0;0;222,7;621,8;-53,9;109,3;-35,9;1257,1;20720,0;49490,0;-21770,0;25,3;101,0;-100,0;3,58;0,01
'05/08/2022 15:13:32;-40,0;0;222,3;621,8;-54,0;142,2;-25,8;1412,2;-38290,0;21560,0;1750,0;25,3;100,4;-100,0;3,59;0,01
'05/08/2022 15:13:33;-40,0;0;222,1;621,8;-53,9;111,8;4,3;1170,8;23590,0;36120,0;-19530,0;25,3;100,1;-100,0;3,58;0,01
'05/08/2022 15:13:34;-40,0;0;222,1;621,7;-54,0;154,5;-0,5;1376,6;2170,0;-40250,0;7910,0;25,3;100,8;-100,0;3,58;0,01
'05/08/2022 15:13:35;-40,0;0;221,8;621,8;-53,9;137,4;2,4;1212,7;35140,0;35070,0;-28770,0;25,3;100,7;-100,0;3,57;0,01
'05/08/2022 15:13:36;-40,0;0;221,6;621,7;-54,0;143,3;-1,0;1192,9;12810,0;-39200,0;-16450,0;25,3;100,7;-100,0;3,58;0,01
'05/08/2022 15:13:37;-40,0;0;221,3;621,7;-54,1;172,1;-13,4;1398,9;-66360,0;-16030,0;15120,0;25,3;100,7;-100,0;3,57;0,01
'05/08/2022 15:13:38;-40,0;0;221,2;621,7;-54,1;106,8;10,2;1073,9;11550,0;25970,0;4340,0;31,1;108,7;-100,0;3,57;0,01
'05/08/2022 15:13:39;-40,0;0;220,9;621,7;-54,1;152,4;-3,0;1423,0;-6370,0;-27160,0;16450,0;31,1;108,8;-100,0;3,56;0,01
'05/08/2022 15:13:40;-40,0;0;220,7;621,7;-54,0;112,2;5,1;1171,7;8190,0;51450,0;5670,0;31,1;108,8;-100,0;3,57;0,01
'05/08/2022 15:13:41;-40,0;0;220,6;621,6;-54,1;162,7;1,2;1308,7;26460,0;-50680,0;31290,0;31,0;108,0;-100,0;3,56;0,01
'05/08/2022 15:13:41;-40,0;0;220,3;621,6;-54,2;158,6;-14,1;1312,4;44800,0;-48230,0;23170,0;31,0;108,1;-100,0;3,56;0,01
'05/08/2022 15:13:42;-40,0;0;220,3;621,4;-54,4;104,8;-34,5;1172,7;-30100,0;71890,0;25900,0;36,2;134,0;-100,0;3,55;0,01
'05/08/2022 15:13:43;-40,0;0;219,9;621,3;-54,6;172,6;-50,9;1438,4;20090,0;-12530,0;-33110,0;33,5;113,5;-100,0;3,56;0,01
'05/08/2022 15:13:44;-40,0;0;219,7;621,4;-54,5;159,3;-55,0;1186,6;-23380,0;-108920,0;-13580,0;33,4;113,1;-100,0;3,55;0,01
'05/08/2022 15:13:45;-40,0;0;219,5;621,2;-54,9;116,4;-49,6;1278,7;-47880,0;34860,0;29890,0;35,4;118,9;-100,0;3,55;0,01
'05/08/2022 15:13:46;-40,0;0;219,3;621,2;-54,7;135,4;-45,4;1339,3;23730,0;37170,0;16030,0;41,7;152,0;-100,0;3,54;0,01
'05/08/2022 15:13:47;-40,0;0;219,0;621,0;-55,0;144,7;-49,3;1079,5;4830,0;-66570,0;-24080,0;35,1;131,9;-100,0;3,55;0,01
'05/08/2022 15:13:48;-40,0;0;218,9;620,9;-55,2;157,3;-63,1;1422,3;32690,0;-15680,0;1400,0;35,1;131,6;-100,0;3,54;0,01
'05/08/2022 15:13:49;-40,0;0;218,7;621,0;-55,1;101,7;-42,5;1149,4;27930,0;94430,0;12530,0;47,1;154,0;-100,0;3,54;0,01
'05/08/2022 15:13:50;-40,0;0;218,4;620,7;-55,4;174,3;-63,4;1306,9;-35140,0;-54530,0;-31360,0;48,6;179,0;-100,0;3,53;0,01
'05/08/2022 15:13:51;-40,0;0;218,3;620,7;-55,7;174,5;-59,9;1344,8;8610,0;-67480,0;-11410,0;48,6;179,0;-100,0;3,54;0,01
'05/08/2022 15:13:52;-40,0;0;218,2;620,6;-55,7;100,2;-61,4;1142,1;-42840,0;62790,0;58660,0;48,7;179,1;-100,0;3,52;0,01
'05/08/2022 15:13:53;-40,0;0;218,2;620,6;-55,7;100,2;-61,4;1142,1;-42840,0;62790,0;58660,0;43,3;162,9;-100,0;3,53;0,01
'05/08/2022 15:13:54;-40,0;0;217,8;620,5;-56,0;174,5;-57,9;1456,7;21770,0;-490,0;350,0;40,0;133,1;-100,0;3,52;0,01
'05/08/2022 15:13:54;-40,0;0;217,7;620,5;-56,0;158,5;-67,5;1211,2;-89460,0;-59500,0;-18410,0;39,9;130,5;-100,0;3,52;0,01
'05/08/2022 15:13:55;-40,0;0;217,5;620,6;-56,1;117,2;-29,0;1257,0;12250,0;33530,0;-25550,0;41,7;143,1;-100,0;3,51;0,01
'05/08/2022 15:13:56;-40,0;0;217,1;620,6;-55,9;141,4;-20,4;1373,3;7000,0;20160,0;6580,0;38,0;140,5;-100,0;3,51;0,01
'05/08/2022 15:13:57;-40,0;0;217,0;620,6;-55,9;157,6;-16,2;1168,2;39340,0;-88830,0;2590,0;36,6;138,0;-100,0;3,51;0,01
'05/08/2022 15:13:58;-40,0;0;216,8;620,4;-56,2;132,7;-40,0;1292,4;-55370,0;5390,0;48090,0;36,6;137,8;-100,0;3,51;0,01
'05/08/2022 15:13:59;-40,0;0;216,6;620,5;-56,1;128,3;-23,1;1267,3;22330,0;36400,0;-28420,0;36,1;136,5;-100,0;3,50;0,01
'05/08/2022 15:14:00;-40,0;0;216,3;620,3;-56,3;169,5;-54,7;1206,9;1960,0;-54180,0;-29960,0;36,1;136,2;-100,0;3,50;0,01
'05/08/2022 15:14:01;-40,0;0;216,1;620,2;-56,6;166,6;-73,1;1338,6;-7560,0;-43750,0;2520,0;36,1;136,2;-100,0;3,50;0,01
'05/08/2022 15:14:02;-40,0;0;215,9;620,2;-56,7;128,8;-77,2;1255,1;-63560,0;8890,0;7350,0;36,1;135,6;-100,0;3,50;0,01
'05/08/2022 15:14:03;-40,0;0;215,6;620,2;-56,8;104,3;-28,1;1284,5;-8050,0;41230,0;-30660,0;36,6;136,0;-100,0;3,48;0,01
'05/08/2022 15:14:04;-40,0;0;215,3;620,2;-56,7;88,6;-22,3;1242,8;-21980,0;8890,0;10080,0;36,6;136,0;-100,0;3,49;0,01
'05/08/2022 15:14:05;-40,0;0;214,9;620,3;-56,6;62,4;-15,1;1083,3;-18620,0;5320,0;4410,0;40,7;158,2;-100,0;3,48;0,01
'05/08/2022 15:14:06;-40,0;0;214,7;620,3;-56,6;73,5;-8,4;1069,5;280,0;3500,0;9310,0;35,0;149,6;-100,0;3,48;0,01
'05/08/2022 15:14:07;-40,0;0;214,5;620,2;-56,7;62,6;-3,6;965,8;9380,0;16870,0;5810,0;34,9;149,5;-100,0;3,47;0,01
'05/08/2022 15:14:07;-40,0;0;214,5;620,2;-56,8;85,8;-13,3;992,7;17570,0;24080,0;-2520,0;34,9;149,5;-100,0;3,48;0,01
'05/08/2022 15:14:08;-40,0;0;214,4;620,3;-56,6;118,8;-16,5;1070,5;13720,0;-2730,0;4340,0;34,9;149,5;-100,0;3,47;0,01
'05/08/2022 15:14:09;-40,0;0;214,3;620,4;-56,5;124,0;-17,8;1068,8;-5880,0;2100,0;3990,0;34,9;149,4;-100,0;3,47;0,01
'05/08/2022 15:14:10;-40,0;0;214,1;620,4;-56,4;109,8;-17,8;1005,8;-15190,0;3990,0;4760,0;29,7;123,5;-100,0;3,46;0,01
'05/08/2022 15:14:11;-40,0;0;214,0;620,3;-56,5;103,5;-26,5;980,1;8260,0;-16100,0;5390,0;29,5;123,2;-100,0;3,47;0,01
'05/08/2022 15:14:12;-40,0;0;213,9;620,2;-56,7;109,3;-28,9;975,2;1190,0;-2730,0;7280,0;29,5;123,2;-100,0;3,45;0,01
'05/08/2022 15:14:13;-40,0;0;213,8;620,3;-56,5;113,2;-26,7;987,6;210,0;-3990,0;7140,0;27,5;117,3;-100,0;3,46;0,01
'05/08/2022 15:14:14;-40,0;0;213,8;620,4;-56,4;111,6;-20,1;1009,7;2380,0;5880,0;-3500,0;21,2;84,2;-100,0;3,44;0,01
'05/08/2022 15:14:15;-40,0;0;213,6;620,4;-56,4;100,8;-14,8;978,7;-3360,0;9730,0;5740,0;21,2;84,2;-100,0;3,46;0,01
'05/08/2022 15:14:16;-40,0;0;213,4;620,4;-56,4;95,5;-19,0;962,0;8120,0;-5180,0;9030,0;21,2;84,2;-100,0;3,44;0,01
'05/08/2022 15:14:17;-40,0;0;213,4;620,3;-56,5;102,6;-29,2;1024,0;-1750,0;7420,0;13370,0;9,2;61,8;-100,0;3,45;0,01
'05/08/2022 15:14:18;-40,0;0;213,2;620,4;-56,4;111,0;-29,8;1053,7;-3500,0;-1400,0;8890,0;7,1;36,1;-100,0;3,44;0,01
'05/08/2022 15:14:19;-40,0;0;213,1;620,4;-56,5;112,2;-24,5;1021,4;8120,0;-3220,0;-10990,0;7,1;36,1;-100,0;3,44;0,01
'05/08/2022 15:14:20;-40,0;0;213,1;620,3;-56,4;110,0;-28,7;987,5;-16590,0;17220,0;8540,0;7,1;36,0;-100,0;3,43;0,01
'05/08/2022 15:14:20;-40,0;0;212,9;620,4;-56,3;116,9;-25,7;1010,2;-1540,0;3430,0;12810,0;6,4;35,4;-100,0;3,44;0,01
'05/08/2022 15:14:21;-40,0;0;212,7;620,4;-56,3;121,0;-22,6;1032,9;-350,0;-10500,0;5600,0;6,4;35,3;-100,0;3,42;0,01
'05/08/2022 15:14:22;-40,0;0;212,7;620,5;-56,2;111,7;-19,8;998,6;6650,0;10990,0;1190,0;6,4;35,3;-100,0;3,43;0,01
'05/08/2022 15:14:23;-40,0;0;212,5;620,4;-56,3;113,9;-27,6;1003,4;-1330,0;14490,0;3990,0;6,4;35,3;-100,0;3,42;0,01
'05/08/2022 15:14:24;-40,0;0;212,4;620,3;-56,3;116,3;-35,1;1010,6;-15050,0;-5880,0;-3710,0;4,6;22,7;-100,0;3,42;0,01
'05/08/2022 15:14:25;-40,0;0;212,3;620,4;-56,2;118,2;-28,9;1023,9;8120,0;-8820,0;-2870,0;4,6;22,7;-100,0;3,42;0,01
'05/08/2022 15:14:26;-40,0;0;212,2;620,4;-56,2;117,9;-24,9;1035,5;16870,0;-6090,0;-4200,0;4,6;22,7;-100,0;3,42;0,01
'05/08/2022 15:14:27;-40,0;0;212,1;620,3;-56,4;108,7;-27,7;1000,4;-12180,0;26460,0;2100,0;4,6;22,7;-100,0;3,40;0,01
'05/08/2022 15:14:28;-40,0;0;211,8;620,3;-56,4;119,1;-29,6;1031,9;-4060,0;-2870,0;3150,0;4,6;22,6;-100,0;3,41;0,01
'05/08/2022 15:14:29;-40,0;0;211,8;620,4;-56,3;117,7;-26,7;1005,5;-2520,0;-15190,0;-2310,0;4,6;22,6;-100,0;3,40;0,01
'05/08/2022 15:14:30;-40,0;0;211,6;620,4;-56,2;108,2;-18,8;954,8;21000,0;13930,0;-3010,0;4,6;22,6;-100,0;3,41;0,01
'05/08/2022 15:14:31;-40,0;0;211,6;620,3;-56,3;113,9;-27,5;985,8;-4200,0;-1960,0;-5250,0;4,6;22,6;-100,0;3,39;0,01
'05/08/2022 15:14:32;-40,0;0;211,5;620,4;-56,2;120,4;-30,3;1044,3;-16590,0;-6160,0;-3360,0;4,1;22,2;-100,0;3,40;0,01
'05/08/2022 15:14:33;-40,0;0;211,4;620,4;-56,2;116,4;-20,7;1060,1;21980,0;13790,0;-7840,0;4,1;22,2;-100,0;3,40;0,01
'05/08/2022 15:14:33;-40,0;0;211,2;620,4;-56,2;107,6;-30,3;1022,0;-14140,0;-16660,0;-1050,0;0,0;0,0;-100,0;3,40;0,01
'05/08/2022 15:14:34;-40,0;0;211,1;620,3;-56,3;106,4;-28,2;1048,4;-11620,0;-5460,0;-4620,0;0,0;0,0;-100,0;3,39;0,01
'05/08/2022 15:14:35;-40,0;0;211,1;620,4;-56,2;101,6;-20,5;1024,1;8260,0;17010,0;-6580,0;0,0;0,0;-100,0;3,39;0,01
'05/08/2022 15:14:36;-40,0;0;210,9;620,4;-56,1;106,8;-22,6;993,6;6860,0;-9450,0;-8820,0;0,0;0,0;-100,0;3,39;0,01
'05/08/2022 15:14:37;-40,0;0;210,9;620,3;-56,4;113,0;-25,3;994,5;7910,0;-7770,0;-8120,0;0,0;0,0;-100,0;3,39;0,01
'05/08/2022 15:14:38;-40,0;0;210,7;620,4;-56,3;111,1;-30,6;981,1;-21980,0;-280,0;2380,0;0,0;0,0;-100,0;3,38;0,01
'05/08/2022 15:14:39;-40,0;0;210,7;620,4;-56,3;111,1;-30,6;981,1;-21980,0;-280,0;2380,0;0,0;0,0;-100,0;3,39;0,01
'05/08/2022 15:14:40;-40,0;0;210,6;620,4;-56,2;109,1;-24,3;1047,1;2450,0;5180,0;-2170,0;0,0;0,0;-100,0;3,37;0,01
'05/08/2022 15:14:41;-40,0;0;210,5;620,4;-56,2;105,8;-24,6;1059,4;-9870,0;7210,0;5180,0;0,0;0,0;-100,0;3,38;0,01
'05/08/2022 15:14:42;-40,0;0;210,4;620,4;-56,2;103,8;-20,6;991,8;27930,0;3990,0;-3360,0;0,0;0,0;-100,0;3,37;0,01
'05/08/2022 15:14:43;-40,0;0;210,3;620,3;-56,2;120,4;-27,1;1036,0;-11340,0;1260,0;-3990,0;0,0;0,0;-100,0;3,37;0,01
'05/08/2022 15:14:44;-40,0;0;210,2;620,4;-56,1;122,4;-23,3;1056,0;6790,0;-17570,0;-1610,0;0,0;0,0;-100,0;3,36;0,01
'05/08/2022 15:14:45;-40,0;0;210,1;620,5;-56,0;110,0;-26,5;1016,9;-20790,0;980,0;-1260,0;0,0;0,0;-100,0;3,37;0,01
'05/08/2022 15:14:46;-40,0;0;209,9;620,5;-56,1;107,7;-24,0;1026,0;6930,0;-6090,0;-13790,0;0,0;0,0;-100,0;3,35;0,01
'05/08/2022 15:14:46;-40,0;0;209,7;620,5;-56,1;101,6;-24,5;1011,6;-6720,0;7210,0;4480,0;0,0;0,0;-100,0;3,37;0,01
'05/08/2022 15:14:47;-40,0;0;209,6;620,5;-56,0;98,9;-16,4;1026,0;21140,0;2380,0;2800,0;0,0;0,4;-100,0;3,34;0,01
'05/08/2022 15:14:48;-40,0;0;209,5;620,6;-56,0;101,7;-20,9;1012,7;490,0;5110,0;280,0;0,0;0,4;-100,0;3,36;0,01
'05/08/2022 15:14:49;-40,0;0;209,5;620,5;-56,1;102,3;-27,6;957,6;18200,0;-23660,0;-10220,0;0,0;0,4;-100,0;3,34;0,01
'05/08/2022 15:14:50;-40,0;0;209,3;620,4;-56,1;112,6;-36,1;998,3;-13160,0;-7350,0;5880,0;0,0;0,4;-100,0;3,36;0,01
'05/08/2022 15:14:51;-40,0;0;209,2;620,5;-56,1;117,4;-33,2;1060,4;-1470,0;420,0;6300,0;0,0;0,4;-100,0;3,34;0,01
'05/08/2022 15:14:52;-40,0;0;209,1;620,6;-55,9;108,6;-31,3;1036,1;-8750,0;11200,0;8400,0;0,0;0,4;-100,0;3,35;0,01
'05/08/2022 15:14:53;-40,0;0;209,0;620,6;-55,9;111,6;-26,5;1018,5;20720,0;1120,0;-5950,0;0,0;0,4;-100,0;3,33;0,01
