

New start of logging. Datetime: 2022.05.08_004022 
Datetime, dd/mm/yyyy hh:mm:ss;HDC TEMP, `C;HDC HUM, %;LPS PRESS, hPa;LPS TEMP, `C;LSM TEMP, `C;LSM AX, mg;LSM AY, mg;LSM AZ, mg;LSM GX;LSM GY;LSM GZ;PM2.5;PM10;EXT_TEMP, `C;BATT, V;VSYS, V
'05/08/2022 00:40:22;27,2;50;971,1;28,3;23,7;-60,9;-25,3;555,5;700,0;1400,0;-770,0;5,1;16,9;-100,0;4,11;5,07
'05/08/2022 00:40:23;27,2;50;971,2;28,3;23,8;-49,0;-74,2;810,4;-420,0;3500,0;11550,0;7,0;21,5;-100,0;4,11;5,06
