

New start of logging. Datetime: 2022.05.10_003347 
Datetime, dd/mm/yyyy hh:mm:ss;HDC TEMP, `C;HDC HUM, %;LPS PRESS, hPa;LPS TEMP, `C;LSM TEMP, `C;LSM AX, mg;LSM AY, mg;LSM AZ, mg;LSM GX;LSM GY;LSM GZ;PM2.5;PM10;EXT_TEMP, `C;BATT, V;VSYS, V
'05/10/2022 00:34:01;20,2;69;1514,5;21,0;16,5;-122,2;-996,6;-136,3;0,0;0,0;0,0;2,4;14,1;-100,0;2,59;0,01
'05/10/2022 00:34:02;20,2;69;1514,5;21,0;16,5;-122,2;-996,7;-136,0;0,0;0,0;0,0;2,4;13,8;-100,0;2,58;0,01
'05/10/2022 00:34:03;20,2;69;1514,6;21,0;16,5;-122,2;-996,7;-136,3;0,0;0,0;0,0;2,3;13,3;-100,0;2,58;0,01
'05/10/2022 00:34:04;20,2;69;1514,6;21,0;16,5;-122,2;-996,7;-136,8;0,0;0,0;0,0;2,4;13,1;-100,0;2,58;0,01
'05/10/2022 00:34:05;20,2;69;1514,4;20,9;16,5;-122,2;-996,7;-136,9;0,0;0,0;0,0;2,4;13,0;-100,0;2,58;0,01
'05/10/2022 00:34:06;20,2;69;1514,4;20,9;16,5;-122,2;-996,7;-136,9;0,0;0,0;0,0;2,4;12,8;-100,0;2,58;0,01
'05/10/2022 00:34:07;20,2;69;1514,5;20,9;16,4;-122,2;-996,7;-137,0;0,0;0,0;0,0;2,4;13,3;-100,0;2,58;0,01
'05/10/2022 00:34:08;20,2;69;1514,6;20,9;16,5;-122,2;-996,7;-136,8;0,0;0,0;0,0;2,4;13,0;-100,0;2,58;0,01
'05/10/2022 00:34:09;20,2;69;1514,6;20,9;16,5;-122,2;-996,7;-137,1;0,0;0,0;0,0;2,5;12,9;-100,0;2,58;0,01
'05/10/2022 00:34:10;20,2;69;1514,6;20,9;16,5;-122,2;-996,7;-137,2;0,0;0,0;0,0;2,5;12,8;-100,0;2,58;0,01
'05/10/2022 00:34:10;20,2;69;1514,5;20,9;16,5;-122,3;-996,7;-137,1;0,0;0,0;0,0;2,5;12,9;-100,0;2,58;0,01
'05/10/2022 00:34:11;20,2;69;1514,6;20,9;16,5;-122,2;-996,7;-136,6;0,0;0,0;0,0;2,5;12,9;-100,0;2,58;0,01
'05/10/2022 00:34:12;20,2;69;1514,6;20,9;16,5;-122,2;-996,7;-136,7;0,0;0,0;0,0;2,5;12,7;-100,0;2,58;0,01
'05/10/2022 00:34:13;20,2;69;1514,5;20,9;16,5;-122,2;-996,7;-136,3;0,0;0,0;0,0;2,5;12,5;-100,0;2,57;0,01
'05/10/2022 00:34:14;20,2;69;1514,6;21,0;16,5;-122,2;-996,7;-136,0;0,0;0,0;0,0;2,5;12,5;-100,0;2,57;0,01
'05/10/2022 00:34:15;20,2;69;1514,6;20,9;16,5;-122,3;-996,7;-136,3;0,0;0,0;0,0;2,5;12,1;-100,0;2,57;0,01
'05/10/2022 00:34:16;20,2;69;1514,6;20,9;16,5;-122,4;-996,7;-136,6;0,0;0,0;0,0;2,5;12,0;-100,0;2,57;0,01
'05/10/2022 00:34:17;20,2;69;1514,7;20,9;16,5;-122,3;-996,7;-136,5;0,0;0,0;0,0;2,5;11,9;-100,0;2,57;0,01
'05/10/2022 00:34:18;20,2;69;1514,5;20,9;16,5;-122,3;-996,8;-136,9;0,0;0,0;0,0;2,5;11,8;-100,0;2,57;0,01
'05/10/2022 00:34:19;20,2;69;1514,6;20,9;16,5;-122,4;-996,7;-136,8;0,0;0,0;0,0;2,5;11,7;-100,0;2,57;0,01
'05/10/2022 00:34:20;20,2;69;1514,5;20,9;16,5;-122,2;-996,7;-137,1;0,0;0,0;0,0;2,6;11,7;-100,0;2,57;0,01
'05/10/2022 00:34:21;20,2;69;1514,5;20,9;16,4;-122,2;-996,7;-137,1;0,0;0,0;0,0;2,6;12,3;-100,0;2,57;0,01
'05/10/2022 00:34:22;20,2;69;1514,5;20,9;16,5;-122,3;-996,7;-136,9;0,0;0,0;0,0;2,5;11,9;-100,0;2,57;0,01
'05/10/2022 00:34:23;20,2;69;1514,5;20,9;16,5;-122,4;-996,7;-136,6;0,0;0,0;0,0;2,6;11,9;-100,0;2,57;0,01
'05/10/2022 00:34:23;20,2;69;1514,5;20,9;16,5;-122,3;-996,8;-136,5;0,0;0,0;0,0;2,6;12,0;-100,0;2,57;0,01
'05/10/2022 00:34:24;20,2;69;1514,5;20,9;16,5;-122,3;-996,7;-136,5;0,0;0,0;0,0;2,7;12,4;-100,0;2,57;0,01
'05/10/2022 00:34:25;20,2;69;1514,5;20,9;16,5;-122,4;-996,8;-136,6;0,0;0,0;0,0;2,6;11,8;-100,0;2,56;0,01
'05/10/2022 00:34:26;20,2;69;1514,5;20,9;16,5;-122,3;-996,8;-136,6;0,0;0,0;0,0;2,6;11,9;-100,0;2,56;0,01
'05/10/2022 00:34:27;20,2;69;1514,6;20,9;16,5;-122,4;-996,8;-136,9;0,0;0,0;0,0;2,7;13,2;-100,0;2,56;0,01
'05/10/2022 00:34:28;20,2;69;1514,7;20,9;16,5;-122,3;-996,7;-136,6;0,0;0,0;0,0;2,7;13,2;-100,0;2,56;0,01
'05/10/2022 00:34:29;20,2;69;1514,7;20,9;16,5;-122,3;-996,7;-136,6;0,0;0,0;0,0;2,7;13,2;-100,0;2,56;0,01
'05/10/2022 00:34:30;20,2;69;1514,5;20,9;16,5;-122,3;-996,7;-136,6;0,0;0,0;0,0;2,7;12,8;-100,0;2,56;0,01
'05/10/2022 00:34:31;20,2;69;1514,5;20,9;16,5;-122,3;-996,8;-136,8;0,0;0,0;0,0;2,7;12,7;-100,0;2,56;0,01
'05/10/2022 00:34:32;20,2;69;1514,4;20,9;16,4;-122,3;-996,7;-137,1;0,0;0,0;0,0;2,8;13,0;-100,0;2,56;0,01
'05/10/2022 00:34:33;20,2;69;1514,6;20,9;16,4;-122,3;-996,8;-137,2;0,0;0,0;0,0;2,7;13,2;-100,0;2,56;0,01
'05/10/2022 00:34:34;20,2;69;1514,6;20,9;16,5;-122,2;-996,8;-136,8;0,0;0,0;0,0;2,8;13,5;-100,0;2,56;0,01
'05/10/2022 00:34:35;20,2;69;1514,4;20,9;16,4;-122,3;-996,8;-136,8;0,0;0,0;0,0;2,8;14,0;-100,0;2,56;0,01
'05/10/2022 00:34:35;20,2;69;1514,5;20,9;16,5;-122,4;-996,8;-136,9;0,0;0,0;0,0;2,8;13,5;-100,0;2,56;0,01
'05/10/2022 00:34:36;20,2;69;1514,4;20,9;16,5;-122,3;-996,7;-136,6;0,0;0,0;0,0;2,8;13,6;-100,0;2,56;0,01
'05/10/2022 00:34:37;20,2;69;1514,5;20,9;16,4;-122,4;-996,7;-136,5;0,0;0,0;0,0;2,7;13,6;-100,0;2,55;0,01
'05/10/2022 00:34:38;20,2;69;1514,5;20,9;16,5;-122,2;-996,7;-136,2;0,0;0,0;0,0;2,7;13,8;-100,0;2,55;0,01
'05/10/2022 00:34:39;20,2;69;1514,4;20,9;16,4;-122,2;-996,8;-136,5;0,0;0,0;0,0;2,7;13,6;-100,0;2,55;0,01
'05/10/2022 00:34:40;20,2;69;1514,4;20,9;16,4;-122,3;-996,9;-136,8;0,0;0,0;0,0;2,7;13,6;-100,0;2,55;0,01
'05/10/2022 00:34:41;20,2;69;1514,3;20,9;16,4;-122,3;-996,9;-136,5;0,0;0,0;0,0;2,8;13,7;-100,0;2,55;0,01
'05/10/2022 00:34:42;20,2;69;1514,4;20,9;16,5;-122,3;-996,9;-136,0;0,0;0,0;0,0;2,8;13,6;-100,0;2,55;0,01
'05/10/2022 00:34:43;20,2;69;1514,6;20,9;16,4;-122,3;-996,9;-136,2;0,0;0,0;0,0;2,8;14,4;-100,0;2,55;0,01
'05/10/2022 00:34:44;20,2;69;1514,4;20,9;16,4;-122,2;-996,9;-136,9;0,0;0,0;0,0;2,8;14,6;-100,0;2,55;0,01
'05/10/2022 00:34:45;20,2;69;1514,4;20,9;16,4;-122,3;-996,9;-137,1;0,0;0,0;-70,0;2,8;14,7;-100,0;2,55;0,01
'05/10/2022 00:34:46;20,2;69;1514,5;20,9;16,5;-122,3;-996,8;-137,2;0,0;0,0;0,0;2,8;14,6;-100,0;2,55;0,01
'05/10/2022 00:34:47;20,2;69;1514,4;20,9;16,4;-122,2;-996,8;-137,1;0,0;0,0;0,0;2,9;14,8;-100,0;2,54;0,01
'05/10/2022 00:34:48;20,2;69;1514,3;20,9;16,4;-122,2;-996,8;-137,1;0,0;0,0;-70,0;2,9;15,3;-100,0;2,55;0,01
'05/10/2022 00:34:48;20,2;69;1514,5;20,9;16,4;-122,2;-996,9;-137,0;0,0;0,0;0,0;3,0;15,4;-100,0;2,54;0,01
'05/10/2022 00:34:49;20,2;69;1514,4;20,9;16,5;-122,3;-996,8;-136,7;0,0;0,0;0,0;3,0;14,9;-100,0;2,54;0,01
'05/10/2022 00:34:50;20,2;69;1514,4;20,9;16,4;-122,3;-996,9;-136,5;0,0;0,0;0,0;3,0;15,1;-100,0;2,54;0,01
'05/10/2022 00:34:51;20,2;69;1514,4;20,9;16,4;-122,3;-996,9;-136,6;0,0;0,0;0,0;3,0;15,2;-100,0;2,54;0,01
'05/10/2022 00:34:52;20,2;69;1514,5;20,9;16,5;-122,2;-996,8;-136,3;0,0;0,0;0,0;3,0;15,1;-100,0;2,54;0,01
'05/10/2022 00:34:53;20,2;69;1514,4;20,9;16,5;-122,3;-996,8;-136,2;0,0;0,0;0,0;2,9;14,5;-100,0;2,54;0,01
'05/10/2022 00:34:54;20,2;69;1514,5;20,9;16,5;-122,3;-996,8;-136,2;0,0;0,0;0,0;2,9;14,6;-100,0;2,54;0,01
'05/10/2022 00:34:55;20,2;69;1514,5;20,9;16,4;-122,3;-996,7;-136,2;0,0;0,0;0,0;3,0;15,1;-100,0;2,54;0,01
'05/10/2022 00:34:56;20,2;69;1514,6;20,9;16,4;-122,2;-996,8;-136,4;0,0;0,0;0,0;2,9;13,4;-100,0;2,54;0,01
'05/10/2022 00:34:57;20,2;69;1514,5;20,9;16,4;-122,3;-996,8;-136,3;0,0;0,0;0,0;2,9;13,5;-100,0;2,54;0,01
'05/10/2022 00:34:58;20,2;69;1514,5;20,9;16,5;-122,3;-996,9;-136,6;0,0;0,0;-70,0;2,9;13,7;-100,0;2,54;0,01
'05/10/2022 00:34:59;20,2;69;1514,5;20,9;16,5;-122,3;-996,9;-136,9;0,0;0,0;0,0;2,9;13,9;-100,0;2,53;0,01
'05/10/2022 00:35:00;20,2;69;1514,4;20,9;16,5;-122,3;-996,8;-136,8;0,0;0,0;0,0;2,9;13,9;-100,0;2,53;0,01
'05/10/2022 00:35:01;20,2;69;1514,4;20,9;16,5;-122,3;-996,8;-136,7;0,0;0,0;0,0;3,0;13,8;-100,0;2,53;0,01
'05/10/2022 00:35:01;20,2;69;1514,5;20,8;16,4;-122,3;-996,8;-137,5;0,0;0,0;0,0;3,0;13,9;-100,0;2,53;0,01
'05/10/2022 00:35:02;20,2;69;1514,5;20,9;16,5;-122,3;-996,9;-137,5;0,0;0,0;0,0;2,9;13,4;-100,0;2,53;0,01
'05/10/2022 00:35:03;20,2;69;1514,4;20,9;16,5;-122,2;-996,9;-137,1;0,0;0,0;0,0;2,9;13,5;-100,0;2,53;0,01
'05/10/2022 00:35:04;20,2;69;1514,4;20,9;16,5;-122,2;-996,9;-136,7;0,0;0,0;0,0;3,0;13,9;-100,0;2,53;0,01
'05/10/2022 00:35:05;20,2;69;1514,6;20,9;16,4;-122,2;-996,8;-136,8;0,0;-70,0;0,0;3,0;14,1;-100,0;2,53;0,01
'05/10/2022 00:35:06;20,2;69;1514,4;20,9;16,5;-122,2;-996,7;-136,7;0,0;0,0;0,0;3,0;13,7;-100,0;2,53;0,01
'05/10/2022 00:35:07;20,2;69;1514,4;20,9;16,5;-122,2;-996,7;-136,2;0,0;0,0;0,0;3,0;14,1;-100,0;2,53;0,01
'05/10/2022 00:35:08;20,2;69;1514,4;20,9;16,5;-122,2;-996,7;-136,0;0,0;0,0;0,0;3,0;13,9;-100,0;2,52;0,01
'05/10/2022 00:35:09;20,2;69;1514,5;20,9;16,5;-122,2;-996,7;-136,0;0,0;0,0;0,0;2,9;13,6;-100,0;2,52;0,01
'05/10/2022 00:35:10;20,2;69;1514,6;20,9;16,5;-122,2;-996,7;-136,2;0,0;0,0;0,0;2,8;13,8;-100,0;2,52;0,01
'05/10/2022 00:35:11;20,2;69;1514,5;20,9;16,5;-122,2;-996,8;-136,5;0,0;-70,0;0,0;2,8;12,9;-100,0;2,52;0,01
'05/10/2022 00:35:12;20,3;69;1514,5;20,9;16,5;-122,2;-996,7;-136,3;0,0;0,0;0,0;2,8;12,8;-100,0;2,52;0,01
'05/10/2022 00:35:13;20,2;69;1514,4;20,9;16,4;-122,2;-996,8;-136,8;0,0;0,0;0,0;2,8;12,5;-100,0;2,52;0,01
'05/10/2022 00:35:13;20,2;69;1514,4;20,9;16,5;-122,2;-996,8;-136,9;0,0;0,0;0,0;2,8;12,8;-100,0;2,52;0,01
'05/10/2022 00:35:14;20,2;69;1514,4;20,9;16,5;-122,2;-996,8;-136,9;0,0;0,0;0,0;2,8;12,6;-100,0;2,52;0,01
'05/10/2022 00:35:15;20,2;69;1514,4;20,9;16,5;-122,2;-996,8;-136,8;0,0;0,0;0,0;2,8;12,4;-100,0;2,52;0,01
'05/10/2022 00:35:16;20,2;69;1514,6;20,9;16,5;-122,2;-996,7;-137,0;0,0;0,0;0,0;2,8;12,4;-100,0;2,52;0,01
'05/10/2022 00:35:17;20,2;69;1514,4;20,9;16,4;-122,2;-996,7;-137,2;0,0;0,0;0,0;2,7;12,2;-100,0;2,52;0,01
'05/10/2022 00:35:18;20,2;69;1514,5;20,9;16,4;-122,2;-996,8;-137,5;0,0;0,0;0,0;2,7;12,5;-100,0;2,51;0,01
'05/10/2022 00:35:19;20,2;69;1514,5;20,9;16,5;-122,2;-996,8;-136,8;0,0;0,0;0,0;2,7;12,0;-100,0;2,51;0,01
'05/10/2022 00:35:20;20,2;69;1514,5;20,9;16,5;-122,3;-996,8;-136,6;0,0;0,0;0,0;2,7;11,9;-100,0;2,51;0,01
'05/10/2022 00:35:21;20,2;69;1514,4;20,9;16,5;-122,2;-996,8;-136,8;0,0;0,0;-70,0;2,7;12,2;-100,0;2,51;0,01
'05/10/2022 00:35:22;20,2;69;1514,5;20,9;16,5;-122,2;-996,7;-136,6;0,0;0,0;0,0;2,7;12,2;-100,0;2,51;0,01
'05/10/2022 00:35:23;20,2;69;1514,4;20,9;16,5;-122,2;-996,7;-136,3;0,0;0,0;0,0;2,7;11,8;-100,0;2,51;0,01
'05/10/2022 00:35:24;20,2;69;1514,4;20,9;16,5;-122,2;-996,7;-136,5;0,0;0,0;0,0;2,7;11,9;-100,0;2,51;0,01
'05/10/2022 00:35:25;20,2;69;1514,6;20,9;16,5;-122,2;-996,8;-136,5;0,0;0,0;-70,0;2,6;11,6;-100,0;2,51;0,01
'05/10/2022 00:35:26;20,2;69;1514,6;20,9;16,5;-122,2;-996,8;-136,2;0,0;0,0;-70,0;2,6;11,3;-100,0;2,51;0,01
'05/10/2022 00:35:26;20,3;69;1514,6;20,9;16,5;-122,2;-996,8;-136,0;0,0;0,0;0,0;2,7;11,3;-100,0;2,51;0,01
'05/10/2022 00:35:27;20,3;69;1514,4;20,9;16,5;-122,2;-996,9;-135,9;0,0;0,0;0,0;2,7;11,5;-100,0;2,50;0,01
'05/10/2022 00:35:28;20,3;69;1514,5;20,9;16,5;-122,2;-996,9;-136,2;0,0;0,0;0,0;2,6;11,6;-100,0;2,50;0,01
'05/10/2022 00:35:29;20,3;69;1514,5;20,9;16,5;-122,2;-996,9;-136,2;0,0;0,0;-70,0;2,6;11,5;-100,0;2,50;0,01
'05/10/2022 00:35:30;20,2;69;1514,4;20,9;16,5;-122,2;-996,9;-136,6;0,0;0,0;0,0;2,7;11,9;-100,0;2,50;0,01
'05/10/2022 00:35:31;20,2;69;1514,5;20,9;16,5;-122,2;-996,9;-136,6;0,0;0,0;0,0;2,7;11,9;-100,0;2,50;0,01
'05/10/2022 00:35:32;20,3;69;1514,5;20,9;16,5;-122,2;-996,9;-136,6;0,0;0,0;0,0;2,7;11,5;-100,0;2,50;0,01
'05/10/2022 00:35:33;20,3;69;1514,5;20,9;16,5;-122,2;-996,9;-136,6;0,0;0,0;0,0;2,8;11,6;-100,0;2,50;0,01
'05/10/2022 00:35:34;20,3;69;1514,5;20,9;16,5;-122,2;-996,9;-137,0;0,0;0,0;0,0;2,9;11,9;-100,0;2,50;0,01
'05/10/2022 00:35:35;20,2;69;1514,4;20,9;16,5;-122,2;-996,9;-137,4;0,0;-70,0;-70,0;2,9;11,9;-100,0;2,50;0,01
'05/10/2022 00:35:36;20,2;69;1514,3;20,9;16,5;-122,2;-996,9;-137,1;0,0;0,0;-70,0;2,9;12,1;-100,0;2,50;0,01
'05/10/2022 00:35:37;20,3;69;1514,4;20,9;16,5;-122,2;-996,9;-137,0;0,0;0,0;0,0;3,0;12,4;-100,0;2,50;0,01
'05/10/2022 00:35:38;20,3;69;1514,5;20,9;16,5;-122,2;-996,9;-136,8;0,0;0,0;0,0;3,0;13,1;-100,0;2,49;0,01
'05/10/2022 00:35:39;20,3;69;1514,6;20,9;16,5;-122,2;-996,9;-136,6;0,0;0,0;0,0;3,0;13,3;-100,0;2,49;0,01
'05/10/2022 00:35:39;20,3;69;1514,5;20,9;16,5;-122,2;-996,9;-136,3;0,0;0,0;0,0;3,0;13,5;-100,0;2,49;0,01
'05/10/2022 00:35:40;20,3;69;1514,5;20,9;16,5;-122,2;-996,9;-136,2;0,0;0,0;-70,0;3,0;13,5;-100,0;2,49;0,01
'05/10/2022 00:35:41;20,3;69;1514,5;20,9;16,5;-122,2;-996,9;-136,3;0,0;0,0;0,0;3,0;13,3;-100,0;2,49;0,01
'05/10/2022 00:35:42;20,3;69;1514,6;20,9;16,5;-122,3;-996,9;-136,3;0,0;0,0;0,0;3,0;13,8;-100,0;2,49;0,01
'05/10/2022 00:35:43;20,3;69;1514,5;20,9;16,5;-122,3;-996,9;-136,7;0,0;0,0;0,0;3,0;14,2;-100,0;2,49;0,01
'05/10/2022 00:35:44;20,3;69;1514,4;20,9;16,5;-122,2;-996,9;-136,5;0,0;0,0;0,0;3,1;14,9;-100,0;2,49;0,01
'05/10/2022 00:35:45;20,3;69;1514,5;20,9;16,5;-122,3;-996,9;-136,5;0,0;0,0;0,0;3,1;14,9;-100,0;2,49;0,01
'05/10/2022 00:35:46;20,3;69;1514,6;20,9;16,5;-122,2;-996,9;-136,3;0,0;0,0;0,0;3,1;14,7;-100,0;2,48;0,01
'05/10/2022 00:35:47;20,3;69;1514,6;20,9;16,5;-122,2;-996,9;-136,5;0,0;0,0;0,0;3,2;14,8;-100,0;2,48;0,01
'05/10/2022 00:35:48;20,3;69;1514,5;20,9;16,5;-122,2;-996,9;-136,4;0,0;0,0;0,0;3,2;15,1;-100,0;2,48;0,01
'05/10/2022 00:35:49;20,3;69;1514,6;20,9;16,5;-122,2;-996,9;-136,3;0,0;0,0;0,0;3,3;15,5;-100,0;2,48;0,01
'05/10/2022 00:35:50;20,3;69;1514,5;20,9;16,5;-122,2;-996,9;-136,2;0,0;0,0;0,0;3,4;15,6;-100,0;2,48;0,01
