

New start of logging. Datetime: 2022.05.10_004027 
Datetime, dd/mm/yyyy hh:mm:ss;HDC TEMP, `C;HDC HUM, %;LPS PRESS, hPa;LPS TEMP, `C;LSM TEMP, `C;LSM AX, mg;LSM AY, mg;LSM AZ, mg;LSM GX;LSM GY;LSM GZ;PM2.5;PM10;EXT_TEMP, `C;BATT, V;VSYS, V
'05/10/2022 00:43:05;24,5;44;972,3;25,4;20,8;-129,8;-993,1;-135,4;0,0;0,0;0,0;3,9;10,8;-100,0;2,96;0,02
'05/10/2022 00:43:06;24,5;44;972,3;25,4;20,9;-129,8;-993,1;-135,3;0,0;0,0;0,0;3,9;10,8;-100,0;2,96;0,02
'05/10/2022 00:43:07;24,5;44;972,4;25,5;20,9;-129,8;-993,1;-134,7;0,0;0,0;0,0;3,9;10,4;-100,0;2,96;0,02
'05/10/2022 00:43:08;24,5;44;972,4;25,4;20,9;-129,8;-993,1;-135,1;0,0;0,0;0,0;3,8;10,3;-100,0;2,96;0,02
'05/10/2022 00:43:09;24,5;44;972,4;25,5;20,9;-129,7;-993,1;-134,9;0,0;0,0;0,0;3,8;10,1;-100,0;2,96;0,02
'05/10/2022 00:43:09;24,5;44;972,3;25,5;20,9;-129,7;-993,1;-134,8;0,0;0,0;0,0;3,8;10,0;-100,0;2,96;0,02
'05/10/2022 00:43:10;24,5;45;972,4;25,5;20,9;-129,7;-993,1;-134,7;0,0;0,0;0,0;3,7;10,1;-100,0;2,96;0,02
'05/10/2022 00:43:11;24,5;45;972,3;25,5;20,9;-129,7;-993,0;-134,3;0,0;0,0;0,0;3,7;10,0;-100,0;2,96;0,02
'05/10/2022 00:43:12;24,5;45;972,3;25,5;21,0;-129,7;-993,0;-134,0;0,0;0,0;0,0;3,7;10,2;-100,0;2,96;0,02
'05/10/2022 00:43:13;24,5;45;972,3;25,6;21,0;-129,7;-993,0;-133,9;0,0;0,0;0,0;3,7;10,2;-100,0;2,96;0,02
'05/10/2022 00:43:14;24,6;45;972,4;25,6;21,0;-129,7;-993,0;-133,7;0,0;0,0;0,0;3,6;10,0;-100,0;2,96;0,02
'05/10/2022 00:43:15;24,6;46;972,4;25,6;21,0;-129,7;-993,0;-133,8;0,0;0,0;0,0;3,6;10,0;-100,0;2,96;0,02
'05/10/2022 00:43:16;24,6;45;972,3;25,5;21,0;-129,7;-993,0;-134,5;0,0;0,0;0,0;3,7;10,0;-100,0;2,96;0,02
'05/10/2022 00:43:17;24,6;45;972,3;25,5;21,0;-129,8;-993,1;-134,7;0,0;0,0;0,0;3,6;9,8;-100,0;2,96;0,02
'05/10/2022 00:43:18;24,6;45;972,5;25,5;21,0;-129,7;-993,0;-135,2;0,0;-70,0;0,0;3,6;9,8;-100,0;2,96;0,02
'05/10/2022 00:43:19;24,6;45;972,4;25,6;21,0;-129,7;-993,1;-135,1;0,0;0,0;0,0;3,6;9,8;-100,0;2,96;0,02
'05/10/2022 00:43:20;24,6;45;972,5;25,6;21,0;-129,8;-993,1;-134,7;0,0;0,0;0,0;3,6;11,0;-100,0;2,96;0,02
'05/10/2022 00:43:21;24,6;45;972,4;25,6;21,0;-129,9;-993,1;-134,5;0,0;0,0;0,0;3,5;10,9;-100,0;2,96;0,02
'05/10/2022 00:43:22;24,6;45;972,3;25,6;21,1;-129,9;-993,1;-134,0;0,0;0,0;0,0;3,5;11,2;-100,0;2,96;0,02
'05/10/2022 00:43:22;24,6;45;972,3;25,6;21,1;-129,9;-993,2;-133,8;0,0;0,0;0,0;3,5;11,1;-100,0;2,96;0,02
'05/10/2022 00:43:23;24,6;45;972,3;25,6;21,1;-129,9;-993,1;-134,0;0,0;0,0;0,0;3,5;11,8;-100,0;2,96;0,02
'05/10/2022 00:43:24;24,6;45;972,4;25,6;21,0;-129,9;-993,2;-135,1;0,0;-70,0;0,0;3,5;12,1;-100,0;2,96;0,02
'05/10/2022 00:43:25;24,6;45;972,3;25,6;21,1;-129,9;-993,3;-134,9;0,0;0,0;0,0;3,4;12,1;-100,0;2,96;0,02
'05/10/2022 00:43:26;24,6;45;972,3;25,6;21,1;-129,9;-993,2;-134,6;0,0;0,0;0,0;3,4;12,2;-100,0;2,96;0,02
'05/10/2022 00:43:27;24,6;45;972,5;25,6;21,0;-129,9;-993,2;-135,2;0,0;0,0;0,0;3,4;11,9;-100,0;2,96;0,02
'05/10/2022 00:43:28;24,6;45;972,3;25,6;21,1;-129,9;-993,3;-135,2;0,0;0,0;0,0;3,3;11,9;-100,0;2,96;0,02
'05/10/2022 00:43:29;24,6;45;972,3;25,6;21,1;-129,9;-993,3;-135,1;0,0;-70,0;0,0;3,4;12,0;-100,0;2,96;0,02
'05/10/2022 00:43:30;24,6;45;972,3;25,6;21,1;-129,9;-993,3;-135,1;0,0;-70,0;0,0;3,4;12,2;-100,0;2,96;0,02
'05/10/2022 00:43:31;24,6;45;972,3;25,6;21,1;-129,9;-993,2;-135,0;0,0;0,0;0,0;3,4;12,1;-100,0;2,96;0,02
'05/10/2022 00:43:32;24,7;45;972,4;25,6;21,1;-129,9;-993,2;-135,1;0,0;0,0;0,0;3,3;11,6;-100,0;2,96;0,02
'05/10/2022 00:43:33;24,7;45;972,4;25,6;21,1;-129,9;-993,2;-135,2;0,0;0,0;0,0;3,3;11,4;-100,0;2,96;0,02
'05/10/2022 00:43:34;24,7;44;972,4;25,6;21,1;-129,9;-993,1;-135,2;0,0;0,0;0,0;3,3;11,4;-100,0;2,96;0,02
'05/10/2022 00:43:35;24,7;44;972,4;25,7;21,1;-129,9;-993,1;-134,6;0,0;0,0;0,0;3,3;11,4;-100,0;2,96;0,02
'05/10/2022 00:43:35;24,7;44;972,3;25,7;21,1;-129,9;-993,2;-134,6;0,0;0,0;0,0;3,3;11,6;-100,0;2,96;0,02
'05/10/2022 00:43:36;24,7;44;972,4;25,7;21,2;-129,9;-993,2;-134,3;0,0;0,0;0,0;3,3;11,6;-100,0;2,96;0,02
'05/10/2022 00:43:37;24,7;44;972,4;25,7;21,1;-129,9;-993,2;-134,4;0,0;0,0;0,0;3,2;11,6;-100,0;2,95;0,02
'05/10/2022 00:43:38;24,7;45;972,3;25,7;21,1;-129,9;-993,1;-134,7;0,0;0,0;0,0;3,3;11,7;-100,0;2,88;0,02
'05/10/2022 00:43:39;24,7;45;972,4;25,7;21,1;-129,9;-993,2;-136,0;0,0;0,0;0,0;3,4;11,7;-100,0;2,95;0,02
'05/10/2022 00:43:40;24,7;45;972,5;25,7;21,2;-129,9;-993,2;-135,2;0,0;0,0;0,0;3,4;11,7;-100,0;2,95;0,02
'05/10/2022 00:43:41;24,7;45;972,4;25,7;21,2;-129,9;-993,1;-134,7;0,0;0,0;0,0;3,4;11,8;-100,0;2,95;0,02
'05/10/2022 00:43:42;24,7;45;972,4;25,7;21,2;-129,8;-993,1;-134,5;0,0;0,0;0,0;3,4;12,0;-100,0;2,95;0,02
'05/10/2022 00:43:43;24,7;45;972,2;25,7;21,2;-129,8;-993,1;-134,2;0,0;0,0;0,0;3,4;12,1;-100,0;2,95;0,02
'05/10/2022 00:43:44;24,8;45;972,3;25,7;21,2;-129,7;-993,1;-133,9;0,0;0,0;0,0;3,5;12,2;-100,0;2,95;0,02
'05/10/2022 00:43:45;24,7;45;972,4;25,7;21,2;-129,8;-993,1;-134,7;0,0;-70,0;0,0;3,5;12,3;-100,0;2,95;0,02
'05/10/2022 00:43:46;24,7;45;972,5;25,7;21,2;-129,8;-993,1;-135,0;0,0;0,0;0,0;3,5;12,5;-100,0;2,95;0,02
'05/10/2022 00:43:47;24,7;45;972,4;25,7;21,2;-129,8;-993,1;-134,9;0,0;0,0;0,0;3,5;12,5;-100,0;2,95;0,02
'05/10/2022 00:43:48;24,7;45;972,4;25,7;21,2;-129,9;-993,1;-135,5;0,0;0,0;0,0;3,5;11,2;-100,0;2,95;0,02
'05/10/2022 00:43:48;24,8;45;972,4;25,7;21,2;-129,8;-993,2;-135,1;0,0;0,0;0,0;3,5;11,2;-100,0;2,95;0,02
'05/10/2022 00:43:49;24,8;45;972,4;25,7;21,2;-129,9;-993,2;-134,9;0,0;0,0;0,0;3,5;11,1;-100,0;2,95;0,02
'05/10/2022 00:43:50;24,8;45;972,4;25,7;21,2;-129,9;-993,1;-134,9;0,0;0,0;0,0;3,5;11,2;-100,0;2,95;0,02
'05/10/2022 00:43:51;24,8;45;972,4;25,7;21,2;-129,9;-993,1;-134,9;0,0;0,0;0,0;3,5;10,7;-100,0;2,95;0,02
'05/10/2022 00:43:52;24,8;45;972,5;25,7;21,2;-129,9;-993,1;-134,6;0,0;0,0;0,0;3,6;10,5;-100,0;2,95;0,02
'05/10/2022 00:43:53;24,8;45;972,5;25,7;21,2;-129,9;-993,1;-134,7;0,0;0,0;0,0;3,6;10,5;-100,0;2,95;0,02
'05/10/2022 00:43:54;24,8;45;972,4;25,7;21,2;-129,9;-993,1;-134,7;0,0;0,0;0,0;3,6;10,5;-100,0;2,95;0,02
'05/10/2022 00:43:55;24,8;45;972,4;25,8;21,2;-129,9;-993,1;-134,2;0,0;0,0;0,0;3,6;10,6;-100,0;2,95;0,02
'05/10/2022 00:43:56;24,8;45;972,3;25,8;21,2;-129,9;-993,1;-134,1;0,0;0,0;0,0;3,7;10,6;-100,0;2,95;0,02
'05/10/2022 00:43:57;24,8;45;972,3;25,8;21,2;-129,9;-993,1;-134,4;0,0;0,0;0,0;3,6;10,5;-100,0;2,95;0,02
'05/10/2022 00:43:58;24,8;45;972,3;25,8;21,2;-129,9;-993,1;-134,6;0,0;0,0;0,0;3,6;10,2;-100,0;2,95;0,02
'05/10/2022 00:43:59;24,8;45;972,5;25,7;21,2;-129,9;-993,2;-134,8;0,0;0,0;0,0;3,6;10,2;-100,0;2,95;0,02
'05/10/2022 00:44:00;24,8;45;972,3;25,7;21,2;-129,9;-993,2;-135,0;0,0;0,0;0,0;3,7;10,6;-100,0;2,95;0,02
'05/10/2022 00:44:00;24,8;44;972,5;25,7;21,2;-129,9;-993,1;-135,4;0,0;0,0;0,0;3,7;10,6;-100,0;2,95;0,02
'05/10/2022 00:44:01;24,8;44;972,3;25,8;21,2;-129,9;-993,1;-134,9;0,0;0,0;0,0;3,7;10,7;-100,0;2,95;0,02
'05/10/2022 00:44:02;24,8;44;972,3;25,7;21,2;-129,9;-993,1;-135,2;0,0;0,0;0,0;3,7;10,6;-100,0;2,95;0,02
'05/10/2022 00:44:03;24,8;44;972,4;25,8;21,2;-129,9;-993,1;-135,5;0,0;-70,0;0,0;3,7;10,4;-100,0;2,95;0,02
'05/10/2022 00:44:04;24,8;44;972,3;25,7;21,2;-129,9;-993,1;-135,7;0,0;0,0;0,0;3,7;10,4;-100,0;2,95;0,02
'05/10/2022 00:44:05;24,8;44;972,4;25,8;21,2;-129,9;-993,2;-135,5;0,0;-70,0;0,0;3,7;10,4;-100,0;2,95;0,02
'05/10/2022 00:44:06;24,8;43;972,4;25,7;21,2;-129,9;-993,1;-135,7;0,0;-70,0;0,0;3,7;10,3;-100,0;2,95;0,02
'05/10/2022 00:44:07;24,8;43;972,3;25,7;21,2;-129,9;-993,2;-136,5;0,0;0,0;0,0;3,6;10,2;-100,0;2,95;0,02
'05/10/2022 00:44:08;24,8;43;972,4;25,8;21,2;-129,9;-993,1;-136,0;0,0;-70,0;0,0;3,6;10,1;-100,0;2,95;0,02
'05/10/2022 00:44:09;24,8;43;972,4;25,7;21,2;-129,9;-993,1;-136,0;0,0;-70,0;0,0;3,6;9,9;-100,0;2,95;0,02
'05/10/2022 00:44:10;24,8;43;972,3;25,7;21,2;-129,9;-993,1;-135,7;0,0;0,0;0,0;3,6;9,7;-100,0;2,95;0,02
'05/10/2022 00:44:11;24,8;43;972,3;25,8;21,2;-129,9;-993,2;-135,2;0,0;0,0;0,0;3,6;9,8;-100,0;2,95;0,02
'05/10/2022 00:44:12;24,8;43;972,3;25,7;21,2;-129,9;-993,3;-135,2;0,0;-70,0;0,0;3,5;9,7;-100,0;2,95;0,02
'05/10/2022 00:44:13;24,8;44;972,3;25,7;21,2;-129,9;-993,2;-135,2;0,0;0,0;0,0;3,5;9,5;-100,0;2,95;0,02
'05/10/2022 00:44:13;24,8;44;972,3;25,7;21,2;-129,9;-993,1;-135,3;0,0;0,0;0,0;3,5;9,4;-100,0;2,95;0,02
'05/10/2022 00:44:14;24,8;43;972,3;25,7;21,1;-129,9;-993,3;-136,2;0,0;-70,0;0,0;3,5;9,4;-100,0;2,94;0,02
'05/10/2022 00:44:15;24,8;43;972,3;25,7;21,1;-129,9;-993,3;-136,2;0,0;-70,0;0,0;3,5;9,6;-100,0;2,94;0,02
'05/10/2022 00:44:16;24,8;43;972,4;25,7;21,2;-129,9;-993,3;-135,8;0,0;0,0;0,0;3,6;9,6;-100,0;2,94;0,02
'05/10/2022 00:44:17;24,8;43;972,4;25,7;21,2;-129,9;-993,1;-135,2;0,0;0,0;0,0;3,6;9,1;-100,0;2,94;0,02
'05/10/2022 00:44:18;24,8;44;972,4;25,7;21,2;-129,8;-993,1;-135,4;0,0;0,0;0,0;3,6;9,1;-100,0;2,94;0,02
'05/10/2022 00:44:19;24,8;44;972,4;25,7;21,2;-129,9;-993,2;-135,8;0,0;0,0;0,0;3,5;8,9;-100,0;2,94;0,02
'05/10/2022 00:44:20;24,8;44;972,4;25,7;21,2;-129,8;-993,1;-135,3;0,0;0,0;0,0;3,5;8,8;-100,0;2,94;0,02
'05/10/2022 00:44:21;24,8;44;972,4;25,7;21,2;-129,9;-993,1;-134,8;0,0;0,0;0,0;3,5;10,0;-100,0;2,94;0,02
'05/10/2022 00:44:22;24,8;44;972,4;25,7;21,2;-129,9;-993,1;-134,6;0,0;0,0;0,0;3,5;10,1;-100,0;2,94;0,02
'05/10/2022 00:44:23;24,8;44;972,4;25,7;21,2;-129,9;-993,2;-135,2;0,0;-70,0;0,0;3,5;10,4;-100,0;2,94;0,02
'05/10/2022 00:44:24;24,8;44;972,4;25,8;21,2;-129,9;-993,1;-134,9;0,0;0,0;0,0;3,5;10,4;-100,0;2,94;0,02
'05/10/2022 00:44:25;24,8;44;972,4;25,8;21,2;-129,9;-993,1;-134,5;0,0;0,0;0,0;3,5;10,6;-100,0;2,94;0,02
'05/10/2022 00:44:26;24,8;44;972,3;25,8;21,3;-129,9;-993,1;-134,3;0,0;0,0;0,0;3,6;11,0;-100,0;2,94;0,02
'05/10/2022 00:44:26;24,8;44;972,4;25,8;21,2;-129,9;-993,1;-134,6;0,0;0,0;0,0;3,6;11,1;-100,0;2,94;0,02
'05/10/2022 00:44:27;24,8;44;972,4;25,7;21,2;-129,9;-993,1;-135,5;0,0;0,0;0,0;3,6;10,7;-100,0;2,94;0,02
'05/10/2022 00:44:28;24,8;44;972,5;25,7;21,2;-129,9;-993,1;-135,9;0,0;0,0;0,0;3,6;10,7;-100,0;2,94;0,02
'05/10/2022 00:44:29;24,8;44;972,3;25,8;21,2;-129,9;-993,1;-135,7;0,0;0,0;0,0;3,6;10,7;-100,0;2,94;0,02
'05/10/2022 00:44:30;24,8;44;972,4;25,7;21,2;-129,9;-993,1;-136,0;0,0;0,0;0,0;3,7;10,7;-100,0;2,94;0,02
'05/10/2022 00:44:31;24,8;44;972,5;25,7;21,2;-129,8;-993,2;-136,3;0,0;0,0;0,0;3,7;10,8;-100,0;2,94;0,02
'05/10/2022 00:44:32;24,8;44;972,2;25,7;21,2;-129,9;-993,2;-136,0;0,0;0,0;0,0;3,7;10,8;-100,0;2,94;0,02
'05/10/2022 00:44:33;24,8;44;972,3;25,7;21,2;-129,9;-993,2;-136,1;0,0;0,0;0,0;3,7;10,8;-100,0;2,94;0,02
'05/10/2022 00:44:34;24,8;44;972,4;25,7;21,2;-129,9;-993,2;-136,3;0,0;0,0;0,0;3,7;10,9;-100,0;2,86;0,02
'05/10/2022 00:44:35;24,8;44;972,4;25,7;21,2;-129,9;-993,2;-136,1;0,0;0,0;0,0;3,7;10,9;-100,0;2,94;0,02
'05/10/2022 00:44:36;24,8;44;972,3;25,7;21,2;-129,9;-993,2;-136,1;0,0;0,0;0,0;3,7;11,0;-100,0;2,94;0,02
'05/10/2022 00:44:37;24,8;44;972,3;25,7;21,2;-129,9;-993,3;-136,0;0,0;0,0;0,0;3,8;11,4;-100,0;2,94;0,02
'05/10/2022 00:44:38;24,8;44;972,4;25,7;21,2;-129,9;-993,2;-136,0;0,0;0,0;0,0;3,8;11,4;-100,0;2,94;0,02
'05/10/2022 00:44:39;24,8;44;972,5;25,8;21,2;-129,9;-993,2;-135,7;0,0;0,0;0,0;3,8;11,3;-100,0;2,94;0,02
'05/10/2022 00:44:39;24,8;43;972,3;25,7;21,2;-129,9;-993,1;-135,8;0,0;0,0;0,0;3,8;11,2;-100,0;2,94;0,02
'05/10/2022 00:44:40;24,8;43;972,3;25,7;21,2;-129,8;-993,3;-136,1;0,0;0,0;0,0;3,8;11,3;-100,0;2,94;0,02
'05/10/2022 00:44:41;24,8;43;972,4;25,7;21,2;-129,9;-993,2;-136,1;0,0;0,0;0,0;3,7;11,2;-100,0;2,94;0,02
'05/10/2022 00:44:42;24,8;43;972,3;25,8;21,2;-129,9;-993,2;-136,3;0,0;0,0;0,0;3,7;11,3;-100,0;2,94;0,02
'05/10/2022 00:44:43;24,8;44;972,3;25,8;21,3;-129,9;-993,2;-135,7;0,0;0,0;0,0;3,6;11,1;-100,0;2,94;0,02
'05/10/2022 00:44:44;24,8;44;972,3;25,8;21,3;-129,9;-993,1;-135,0;0,0;0,0;0,0;3,6;11,2;-100,0;2,94;0,02
'05/10/2022 00:44:45;24,8;44;972,3;25,8;21,3;-129,9;-993,1;-134,7;0,0;0,0;0,0;3,6;11,2;-100,0;2,94;0,02
'05/10/2022 00:44:46;24,9;44;972,4;25,8;21,3;-129,9;-993,1;-134,9;0,0;-70,0;0,0;3,6;11,3;-100,0;2,94;0,02
'05/10/2022 00:44:47;24,8;44;972,4;25,8;21,3;-129,9;-993,2;-135,8;0,0;0,0;0,0;3,7;11,6;-100,0;2,94;0,02
'05/10/2022 00:44:48;24,8;44;972,3;25,7;21,3;-130,0;-993,3;-136,6;0,0;0,0;0,0;3,7;11,6;-100,0;2,94;0,02
'05/10/2022 00:44:49;24,8;44;972,4;25,7;21,2;-129,9;-993,3;-137,4;0,0;0,0;0,0;3,7;10,3;-100,0;2,94;0,02
'05/10/2022 00:44:50;24,8;44;972,3;25,7;21,2;-129,9;-993,3;-137,3;0,0;0,0;0,0;3,7;10,3;-100,0;2,94;0,02
'05/10/2022 00:44:51;24,8;43;972,4;25,7;21,2;-129,9;-993,3;-137,1;0,0;0,0;0,0;3,7;10,1;-100,0;2,94;0,02
'05/10/2022 00:44:51;24,8;43;972,3;25,7;21,2;-129,9;-993,4;-137,1;0,0;-70,0;0,0;3,7;10,2;-100,0;2,93;0,02
'05/10/2022 00:44:52;24,7;43;972,3;25,6;21,1;-129,9;-993,4;-138,5;0,0;0,0;0,0;3,7;10,5;-100,0;2,93;0,02
'05/10/2022 00:44:53;24,8;43;972,3;25,6;21,1;-129,9;-993,4;-138,7;0,0;0,0;0,0;3,6;10,0;-100,0;2,93;0,02
'05/10/2022 00:44:54;24,8;43;972,3;25,6;21,1;-129,9;-993,4;-138,3;0,0;-70,0;0,0;3,5;9,9;-100,0;2,93;0,02
'05/10/2022 00:44:55;24,7;43;972,3;25,6;21,1;-129,9;-993,3;-137,3;0,0;0,0;0,0;3,5;9,9;-100,0;2,93;0,02
'05/10/2022 00:44:56;24,8;43;972,3;25,7;21,1;-129,9;-993,3;-136,9;0,0;0,0;0,0;3,5;10,1;-100,0;2,93;0,02
'05/10/2022 00:44:57;24,8;43;972,3;25,7;21,2;-129,9;-993,3;-136,2;0,0;0,0;0,0;3,5;9,9;-100,0;2,93;0,02
'05/10/2022 00:44:58;24,7;43;972,3;25,7;21,1;-129,9;-993,3;-135,8;0,0;0,0;0,0;3,5;10,0;-100,0;2,93;0,02
'05/10/2022 00:44:59;24,8;43;972,4;25,7;21,1;-129,9;-993,3;-136,5;0,0;0,0;0,0;3,5;10,0;-100,0;2,93;0,02
'05/10/2022 00:45:00;24,8;43;972,3;25,7;21,1;-130,0;-993,3;-136,2;0,0;0,0;0,0;3,5;10,1;-100,0;2,93;0,02
'05/10/2022 00:45:01;24,7;43;972,4;25,7;21,1;-130,0;-993,3;-136,3;0,0;0,0;0,0;3,5;10,1;-100,0;2,93;0,02
'05/10/2022 00:45:02;24,7;43;972,4;25,7;21,1;-130,0;-993,3;-136,3;0,0;0,0;0,0;3,5;10,1;-100,0;2,93;0,02
'05/10/2022 00:45:03;24,7;44;972,2;25,7;21,1;-129,9;-993,2;-136,3;0,0;0,0;0,0;3,5;10,5;-100,0;2,93;0,02
'05/11/2022 10:33:32;24,7;43;972,3;25,6;21,1;-129,9;-993,3;-136,8;0,0;0,0;0,0;3,5;10,4;-100,0;2,93;0,02
'05/11/2022 10:33:33;24,7;43;972,4;25,6;21,1;-129,9;-993,3;-136,7;0,0;0,0;0,0;3,5;10,0;-100,0;2,93;0,02
'05/11/2022 10:33:33;24,7;43;972,3;25,6;21,1;-130,0;-993,3;-136,9;0,0;0,0;0,0;3,5;10,0;-100,0;2,93;0,02
'05/11/2022 10:33:34;24,7;43;972,4;25,6;21,1;-129,9;-993,3;-136,6;0,0;0,0;0,0;3,5;10,0;-100,0;2,93;0,02
'05/11/2022 10:33:35;24,7;43;972,4;25,6;21,1;-130,0;-993,4;-136,4;0,0;0,0;0,0;3,4;9,9;-100,0;2,93;0,02
'05/11/2022 10:33:36;24,7;43;972,3;25,6;21,1;-129,9;-993,3;-136,6;0,0;0,0;0,0;3,4;10,0;-100,0;2,93;0,02
'05/11/2022 10:33:37;24,7;43;972,3;25,6;21,1;-129,9;-993,3;-136,4;0,0;0,0;0,0;3,4;10,1;-100,0;2,93;0,02
'05/11/2022 10:33:38;24,7;44;972,3;25,7;21,1;-130,0;-993,3;-136,0;0,0;0,0;0,0;3,4;10,4;-100,0;2,93;0,02
'05/11/2022 10:33:39;24,7;44;972,3;25,7;21,2;-129,9;-993,3;-135,5;0,0;0,0;0,0;3,5;10,6;-100,0;2,93;0,02
'05/11/2022 10:33:40;24,7;44;972,3;25,6;21,1;-129,9;-993,3;-136,0;0,0;0,0;0,0;3,5;10,5;-100,0;2,93;0,02
'05/11/2022 10:33:41;24,7;44;972,3;25,6;21,1;-129,9;-993,3;-136,7;0,0;0,0;0,0;3,5;10,5;-100,0;2,93;0,02
'05/11/2022 10:33:42;24,7;43;972,3;25,6;21,1;-129,9;-993,3;-135,8;0,0;0,0;0,0;3,6;10,6;-100,0;2,93;0,02
'05/11/2022 10:33:43;24,7;43;972,3;25,6;21,1;-129,9;-993,3;-136,2;0,0;0,0;0,0;3,6;10,6;-100,0;2,93;0,02
'05/11/2022 10:33:44;24,7;44;972,3;25,6;21,1;-129,9;-993,3;-135,8;0,0;0,0;0,0;3,6;10,4;-100,0;2,93;0,02
'05/11/2022 10:33:45;24,7;44;972,3;25,7;21,2;-129,9;-993,3;-135,5;0,0;-70,0;0,0;3,6;11,0;-100,0;2,93;0,02
'05/11/2022 10:33:46;24,8;44;972,2;25,7;21,2;-129,9;-993,3;-135,0;0,0;0,0;0,0;3,6;11,0;-100,0;2,93;0,02
'05/11/2022 10:33:46;24,8;44;972,3;25,7;21,2;-129,9;-993,2;-134,6;0,0;0,0;0,0;3,7;11,0;-100,0;2,93;0,02
'05/11/2022 10:33:47;24,8;44;972,3;25,7;21,2;-129,9;-993,3;-134,9;0,0;0,0;0,0;3,7;10,9;-100,0;2,93;0,02
'05/11/2022 10:33:48;24,8;44;972,4;25,7;21,2;-129,9;-993,2;-134,7;0,0;0,0;0,0;3,6;11,0;-100,0;2,93;0,02
'05/11/2022 10:33:49;24,8;44;972,4;25,7;21,2;-129,9;-993,2;-134,7;0,0;0,0;0,0;3,6;10,6;-100,0;2,93;0,02
'05/11/2022 10:33:50;24,8;44;972,3;25,7;21,2;-129,9;-993,1;-135,1;0,0;0,0;0,0;3,7;10,9;-100,0;2,93;0,02
'05/11/2022 10:33:51;24,8;44;972,3;25,7;21,2;-129,9;-993,3;-136,2;0,0;0,0;0,0;3,8;10,9;-100,0;2,93;0,02
'05/11/2022 10:33:52;24,8;45;972,4;25,7;21,2;-129,9;-993,2;-135,8;0,0;0,0;0,0;3,8;11,0;-100,0;2,93;0,02
'05/11/2022 10:33:53;24,8;45;972,3;25,7;21,2;-129,9;-993,2;-135,2;0,0;0,0;0,0;3,8;10,9;-100,0;2,93;0,02
'05/11/2022 10:33:54;24,8;45;972,3;25,7;21,2;-129,8;-993,2;-134,9;0,0;0,0;0,0;3,9;11,3;-100,0;2,93;0,02
'05/11/2022 10:33:55;24,8;45;972,4;25,7;21,2;-129,9;-993,2;-135,1;0,0;-70,0;0,0;3,9;11,5;-100,0;2,93;0,02
'05/11/2022 10:33:56;24,8;45;972,4;25,7;21,2;-129,9;-993,3;-135,4;0,0;0,0;0,0;4,0;11,6;-100,0;2,93;0,02
'05/11/2022 10:33:57;24,8;45;972,4;25,7;21,2;-129,9;-993,3;-135,4;0,0;0,0;0,0;4,0;11,5;-100,0;2,93;0,02
'05/11/2022 10:33:58;24,8;45;972,3;25,7;21,2;-129,9;-993,2;-135,1;0,0;0,0;0,0;4,0;11,5;-100,0;2,84;0,02
'05/11/2022 10:33:59;24,8;45;972,2;25,7;21,2;-129,8;-993,1;-135,1;0,0;0,0;0,0;4,0;11,5;-100,0;2,92;0,02
'05/11/2022 10:33:59;24,8;45;972,4;25,8;21,2;-129,9;-993,2;-134,9;0,0;0,0;0,0;4,0;11,3;-100,0;2,92;0,02
'05/11/2022 10:34:00;24,8;45;972,5;25,8;21,3;-129,9;-993,1;-134,4;0,0;0,0;0,0;4,0;11,6;-100,0;2,92;0,02
'05/11/2022 10:34:01;24,8;46;972,4;25,8;21,2;-129,9;-993,1;-134,1;0,0;0,0;0,0;4,0;12,1;-100,0;2,92;0,02
'05/11/2022 10:34:02;24,9;46;972,4;25,8;21,3;-129,9;-993,1;-134,0;0,0;0,0;0,0;4,0;12,2;-100,0;2,92;0,02
'05/11/2022 10:34:03;24,9;46;972,4;25,8;21,3;-129,9;-993,1;-133,8;0,0;0,0;0,0;4,1;12,3;-100,0;2,92;0,02
'05/11/2022 10:34:04;24,9;47;972,3;25,9;21,4;-129,8;-993,1;-133,6;0,0;0,0;0,0;4,2;13,1;-100,0;2,92;0,02
'05/11/2022 10:34:05;24,9;47;972,3;25,9;21,4;-129,9;-993,1;-133,7;0,0;0,0;0,0;4,2;13,6;-100,0;2,92;0,02
'05/11/2022 10:34:06;24,9;47;972,4;25,8;21,3;-129,9;-993,1;-134,1;0,0;0,0;0,0;4,2;13,9;-100,0;2,92;0,02
'05/11/2022 10:34:07;24,9;47;972,3;25,9;21,3;-129,9;-993,1;-134,6;0,0;0,0;0,0;4,1;14,2;-100,0;2,92;0,02
'05/11/2022 10:34:08;24,9;47;972,3;25,8;21,3;-129,9;-993,2;-134,5;0,0;0,0;0,0;4,2;14,4;-100,0;2,92;0,02
'05/11/2022 10:34:09;24,9;47;972,4;25,9;21,3;-129,9;-993,1;-134,9;0,0;0,0;0,0;4,2;15,3;-100,0;2,92;0,02
'05/11/2022 10:34:10;24,9;47;972,4;25,9;21,3;-129,8;-993,1;-134,9;0,0;0,0;0,0;4,3;15,6;-100,0;2,92;0,02
'05/11/2022 10:34:11;24,9;47;972,3;25,8;21,3;-129,9;-993,2;-135,5;0,0;0,0;0,0;4,3;15,6;-100,0;2,92;0,02
'05/11/2022 10:34:11;24,9;46;972,2;25,8;21,4;-129,9;-993,3;-136,1;0,0;0,0;0,0;4,3;15,9;-100,0;2,92;0,02
