

New start of logging. Datetime: 2022.05.08_141130 
No;Datetime, dd/mm/yyyy hh:mm:ss;GPS Time, hhmmssddmmyy;Status;Antenna;Longitude;Latitude;Altitude, m;Speed, km/h;Course
161;'05/08/2022 14:13:58;'081635080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
162;'05/08/2022 14:13:59;'081636080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
163;'05/08/2022 14:14:00;'081637080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
164;'05/08/2022 14:14:01;'081638080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
165;'05/08/2022 14:14:02;'081639080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
166;'05/08/2022 14:14:02;'081640080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
167;'05/08/2022 14:14:03;'081641080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
168;'05/08/2022 14:14:04;'081642080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
169;'05/08/2022 14:14:05;'081643080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
170;'05/08/2022 14:14:06;'081644080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
171;'05/08/2022 14:14:07;'081645080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
172;'05/08/2022 14:14:08;'081646080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
173;'05/08/2022 14:14:09;'081647080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
174;'05/08/2022 14:14:10;'081648080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
175;'05/08/2022 14:14:11;'081649080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
176;'05/08/2022 14:14:12;'081650080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
177;'05/08/2022 14:14:13;'081651080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
178;'05/08/2022 14:14:14;'081652080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
179;'05/08/2022 14:14:15;'081653080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
180;'05/08/2022 14:14:15;'081654080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
181;'05/08/2022 14:14:16;'081655080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
182;'05/08/2022 14:14:17;'081656080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
183;'05/08/2022 14:14:18;'081657080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
184;'05/08/2022 14:14:19;'081658080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
185;'05/08/2022 14:14:20;'081659080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
186;'05/08/2022 14:14:21;'081700080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
187;'05/08/2022 14:14:22;'081701080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
188;'05/08/2022 14:14:23;'081702080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
189;'05/08/2022 14:14:24;'081703080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
190;'05/08/2022 14:14:25;'081704080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
191;'05/08/2022 14:14:26;'081705080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
192;'05/08/2022 14:14:27;'081706080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
193;'05/08/2022 14:14:27;'081707080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
194;'05/08/2022 14:14:28;'081708080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
195;'05/08/2022 14:14:29;'081709080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
196;'05/08/2022 14:14:30;'081710080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
197;'05/08/2022 14:14:31;'081711080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
198;'05/08/2022 14:14:32;'081712080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
199;'05/08/2022 14:14:33;'081713080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
200;'05/08/2022 14:14:34;'081714080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
201;'05/08/2022 14:14:35;'081715080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
202;'05/08/2022 14:14:36;'081716080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
203;'05/08/2022 14:14:37;'081717080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
204;'05/08/2022 14:14:38;'081718080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
205;'05/08/2022 14:14:39;'081719080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
206;'05/08/2022 14:14:39;'081720080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
207;'05/08/2022 14:14:40;'081721080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
208;'05/08/2022 14:14:41;'081722080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
209;'05/08/2022 14:14:42;'081723080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
210;'05/08/2022 14:14:43;'081724080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
211;'05/08/2022 14:14:44;'081725080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
212;'05/08/2022 14:14:45;'081726080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
213;'05/08/2022 14:14:46;'081727080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
214;'05/08/2022 14:14:47;'081728080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
215;'05/08/2022 14:14:48;'081729080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
216;'05/08/2022 14:14:49;'081730080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
217;'05/08/2022 14:14:50;'081731080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
218;'05/08/2022 14:14:51;'081732080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
219;'05/08/2022 14:14:51;'081733080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
220;'05/08/2022 14:14:52;'081734080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
221;'05/08/2022 14:14:53;'081735080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
222;'05/08/2022 14:14:54;'081736080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
223;'05/08/2022 14:14:55;'081737080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
224;'05/08/2022 14:14:56;'081738080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
225;'05/08/2022 14:14:57;'081739080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
226;'05/08/2022 14:14:58;'081740080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
227;'05/08/2022 14:14:59;'081741080522;FIX;OK;65,0049362;40,13292;320,9;0,00;0,0
228;'05/08/2022 14:15:00;'081742080522;FIX;OK;65,0049362;40,13292;321,0;0,00;0,0
229;'05/08/2022 14:15:01;'081743080522;FIX;OK;65,0049362;40,13292;321,0;0,00;0,0
230;'05/08/2022 14:15:02;'081744080522;FIX;OK;65,0049362;40,13292;321,0;0,00;0,0
231;'05/08/2022 14:15:03;'081745080522;FIX;OK;65,0049362;40,13292;321,0;0,00;0,0
232;'05/08/2022 14:15:03;'081746080522;FIX;OK;65,0049362;40,13292;321,0;0,00;0,0
233;'05/08/2022 14:15:04;'081747080522;FIX;OK;65,0049362;40,13292;321,0;0,00;0,0
234;'05/08/2022 14:15:05;'081748080522;FIX;OK;65,0049362;40,13292;321,0;0,00;0,0
235;'05/08/2022 14:15:06;'081749080522;FIX;OK;65,0049362;40,13292;321,0;0,00;0,0
236;'05/08/2022 14:15:07;'081750080522;FIX;OK;65,0049362;40,13292;321,0;0,00;0,0
237;'05/08/2022 14:15:08;'081751080522;FIX;OK;65,0049362;40,13292;321,0;0,00;0,0
238;'05/08/2022 14:15:09;'081752080522;FIX;OK;65,0049362;40,13292;321,0;0,00;0,0
239;'05/08/2022 14:15:10;'081753080522;FIX;OK;65,0049362;40,13292;321,1;0,00;0,0
240;'05/08/2022 14:15:11;'081754080522;FIX;OK;65,0049362;40,13292;321,1;0,00;0,0
241;'05/08/2022 14:15:12;'081755080522;FIX;OK;65,0049362;40,13292;321,1;0,00;0,0
242;'05/08/2022 14:15:13;'081756080522;FIX;OK;65,0049362;40,13292;321,1;0,00;0,0
243;'05/08/2022 14:15:14;'081757080522;FIX;OK;65,0049362;40,13292;321,1;0,00;0,0
244;'05/08/2022 14:15:15;'081758080522;FIX;OK;65,0049362;40,13292;321,1;0,00;0,0
245;'05/08/2022 14:15:15;'081759080522;FIX;OK;65,0049362;40,13292;321,1;0,00;0,0
246;'05/08/2022 14:15:16;'081800080522;FIX;OK;65,0049362;40,13292;321,1;0,00;0,0
247;'05/08/2022 14:15:17;'081801080522;FIX;OK;65,0049362;40,13292;321,1;0,00;0,0
248;'05/08/2022 14:15:18;'081802080522;FIX;OK;65,0049362;40,13292;321,1;0,00;0,0
249;'05/08/2022 14:15:19;'081803080522;FIX;OK;65,0049362;40,13292;321,1;0,00;0,0
250;'05/08/2022 14:15:20;'081804080522;FIX;OK;65,0049362;40,13292;321,1;0,00;0,0
251;'05/08/2022 14:15:21;'081805080522;FIX;OK;65,0049362;40,13292;321,1;0,00;0,0
252;'05/08/2022 14:15:22;'081806080522;FIX;OK;65,0049362;40,13292;321,1;0,00;0,0
253;'05/08/2022 14:15:23;'081807080522;FIX;OK;65,0049362;40,13292;321,1;0,00;0,0
254;'05/08/2022 14:15:24;'081808080522;FIX;OK;65,0049362;40,13292;321,2;0,00;0,0
255;'05/08/2022 14:15:25;'081809080522;FIX;OK;65,0049362;40,13292;321,2;0,00;0,0
256;'05/08/2022 14:15:26;'081810080522;FIX;OK;65,0049362;40,13292;321,2;0,00;0,0
257;'05/08/2022 14:15:27;'081811080522;FIX;OK;65,0049362;40,13292;321,2;0,00;0,0
258;'05/08/2022 14:15:27;'081812080522;FIX;OK;65,0049362;40,13292;321,2;0,00;0,0
259;'05/08/2022 14:15:28;'081813080522;FIX;OK;65,0049362;40,13292;321,2;0,00;0,0
260;'05/08/2022 14:15:29;'081814080522;FIX;OK;65,0049362;40,13292;321,2;0,00;0,0
261;'05/08/2022 14:15:30;'081815080522;FIX;OK;65,0049362;40,13292;321,2;0,00;0,0
262;'05/08/2022 14:15:31;'081816080522;FIX;OK;65,0049362;40,13292;321,2;0,00;0,0
263;'05/08/2022 14:15:32;'081817080522;FIX;OK;65,0049362;40,13292;321,2;0,00;0,0
264;'05/08/2022 14:15:33;'081818080522;FIX;OK;65,0049362;40,13292;321,2;0,00;0,0
265;'05/08/2022 14:15:34;'081819080522;FIX;OK;65,0049362;40,13292;321,2;0,00;0,0
