

New start of logging. Datetime: 2022.05.08_140906 
No;Datetime, dd/mm/yyyy hh:mm:ss;GPS Time, hhmmssddmmyy;Status;Antenna;Longitude;Latitude;Altitude, m;Speed, km/h;Course
24;'05/08/2022 14:09:27;'080950080522;FIX;OK;65,0049057;40,13292;320,8;0,07;0,0
25;'05/08/2022 14:09:28;'080951080522;FIX;OK;65,0049057;40,13294;314,5;0,20;0,0
26;'05/08/2022 14:09:29;'080952080522;FIX;OK;65,0049362;40,13294;312,7;0,78;0,0
27;'05/08/2022 14:09:30;'080953080522;FIX;OK;65,0049286;40,13294;313,1;0,94;0,0
28;'05/08/2022 14:09:31;'080954080522;FIX;OK;65,0049133;40,13293;312,9;0,56;0,0
29;'05/08/2022 14:09:32;'080954080522;FIX;OK;65,0049133;40,13293;312,9;0,56;0,0
30;'05/08/2022 14:09:33;'080955080522;FIX;OK;65,0049133;40,13293;312,4;0,00;0,0
31;'05/08/2022 14:09:34;'080956080522;FIX;OK;65,0049133;40,13293;312,1;0,00;0,0
32;'05/08/2022 14:09:35;'080957080522;FIX;OK;65,0049133;40,13293;312,0;0,00;0,0
33;'05/08/2022 14:09:36;'080959080522;FIX;OK;65,0049133;40,13293;311,1;0,00;0,0
34;'05/08/2022 14:09:37;'080959080522;FIX;OK;65,0049133;40,13293;311,1;0,00;0,0
35;'05/08/2022 14:09:38;'081001080522;FIX;OK;65,0049133;40,13293;310,3;0,00;0,0
36;'05/08/2022 14:09:39;'081002080522;FIX;OK;65,0049133;40,13293;310,0;0,00;0,0
37;'05/08/2022 14:09:39;'081003080522;FIX;OK;65,0049133;40,13293;309,6;0,00;0,0
38;'05/08/2022 14:09:40;'081003080522;FIX;OK;65,0049133;40,13293;309,6;0,00;0,0
39;'05/08/2022 14:09:41;'081005080522;FIX;OK;65,0049133;40,13293;309,1;0,00;0,0
40;'05/08/2022 14:09:42;'081005080522;FIX;OK;65,0049133;40,13293;309,1;0,00;0,0
41;'05/08/2022 14:09:43;'081007080522;FIX;OK;65,0049133;40,13293;308,6;0,00;0,0
42;'05/08/2022 14:09:44;'081008080522;FIX;OK;65,0049133;40,13293;308,4;0,00;0,0
43;'05/08/2022 14:09:45;'081009080522;FIX;OK;65,0049133;40,13293;308,2;0,00;0,0
44;'05/08/2022 14:09:46;'081010080522;FIX;OK;65,0049133;40,13293;308,0;0,00;0,0
45;'05/08/2022 14:09:47;'081011080522;FIX;OK;65,0049133;40,13293;307,8;0,00;0,0
46;'05/08/2022 14:09:48;'081012080522;FIX;OK;65,0049133;40,13293;307,7;0,00;0,0
47;'05/08/2022 14:09:49;'081013080522;FIX;OK;65,0049133;40,13293;307,6;0,00;0,0
48;'05/08/2022 14:09:50;'081014080522;FIX;OK;65,0049133;40,13293;307,4;0,00;0,0
49;'05/08/2022 14:09:51;'081015080522;FIX;OK;65,0049133;40,13293;307,3;0,00;0,0
50;'05/08/2022 14:09:51;'081015080522;FIX;OK;65,0049133;40,13293;307,3;0,00;0,0
51;'05/08/2022 14:09:52;'081016080522;FIX;OK;65,0049133;40,13293;307,2;0,00;0,0
52;'05/08/2022 14:09:53;'081017080522;FIX;OK;65,0049133;40,13293;307,1;0,00;0,0
53;'05/08/2022 14:09:54;'081018080522;FIX;OK;65,0049133;40,13293;307,0;0,00;0,0
54;'05/08/2022 14:09:55;'081019080522;FIX;OK;65,0049133;40,13293;307,0;0,00;0,0
55;'05/08/2022 14:09:56;'081020080522;FIX;OK;65,0049133;40,13293;306,9;0,00;0,0
56;'05/08/2022 14:09:57;'081022080522;FIX;OK;65,0049133;40,13293;306,8;0,00;0,0
57;'05/08/2022 14:09:58;'081022080522;FIX;OK;65,0049133;40,13293;306,8;0,00;0,0
58;'05/08/2022 14:09:59;'081023080522;FIX;OK;65,0049133;40,13293;306,7;0,00;0,0
59;'05/08/2022 14:10:00;'081024080522;FIX;OK;65,0049133;40,13293;306,7;0,00;0,0
60;'05/08/2022 14:10:01;'081026080522;FIX;OK;65,0049133;40,13293;306,8;0,00;0,0
61;'05/08/2022 14:10:02;'081027080522;FIX;OK;65,0049133;40,13293;306,8;0,00;0,0
62;'05/08/2022 14:10:03;'081028080522;FIX;OK;65,0049133;40,13293;306,8;0,00;0,0
63;'05/08/2022 14:10:03;'081029080522;FIX;OK;65,0049133;40,13293;306,8;0,00;0,0
64;'05/08/2022 14:10:04;'081030080522;FIX;OK;65,0049133;40,13293;306,8;0,00;0,0
65;'05/08/2022 14:10:05;'081031080522;FIX;OK;65,0049133;40,13293;306,8;0,00;0,0
66;'05/08/2022 14:10:06;'081032080522;FIX;OK;65,0049133;40,13293;306,9;0,00;0,0
67;'05/08/2022 14:10:07;'081033080522;FIX;OK;65,0049133;40,13293;306,9;0,00;0,0
68;'05/08/2022 14:10:08;'081034080522;FIX;OK;65,0049133;40,13293;306,9;0,00;0,0
69;'05/08/2022 14:10:09;'081035080522;FIX;OK;65,0049133;40,13293;306,9;0,00;0,0
70;'05/08/2022 14:10:10;'081036080522;FIX;OK;65,0049133;40,13293;307,0;0,00;0,0
71;'05/08/2022 14:10:11;'081036080522;FIX;OK;65,0049133;40,13293;307,0;0,00;0,0
72;'05/08/2022 14:10:12;'081037080522;FIX;OK;65,0049133;40,13293;307,0;0,00;0,0
73;'05/08/2022 14:10:13;'081038080522;FIX;OK;65,0049133;40,13293;307,1;0,00;0,0
74;'05/08/2022 14:10:14;'081039080522;FIX;OK;65,0049133;40,13293;307,1;0,00;0,0
75;'05/08/2022 14:10:15;'081041080522;FIX;OK;65,0049133;40,13293;307,2;0,00;0,0
76;'05/08/2022 14:10:15;'081041080522;FIX;OK;65,0049133;40,13293;307,2;0,00;0,0
77;'05/08/2022 14:10:16;'081043080522;FIX;OK;65,0049133;40,13293;307,3;0,00;0,0
78;'05/08/2022 14:10:17;'081043080522;FIX;OK;65,0049133;40,13293;307,3;0,00;0,0
79;'05/08/2022 14:10:18;'081045080522;FIX;OK;65,0049133;40,13293;307,4;0,00;0,0
80;'05/08/2022 14:10:19;'081046080522;FIX;OK;65,0049133;40,13293;307,4;0,00;0,0
81;'05/08/2022 14:10:20;'081047080522;FIX;OK;65,0049133;40,13293;307,5;0,00;0,0
82;'05/08/2022 14:10:21;'081048080522;FIX;OK;65,0049133;40,13293;307,5;0,00;0,0
83;'05/08/2022 14:10:22;'081049080522;FIX;OK;65,0049133;40,13293;307,6;0,00;0,0
84;'05/08/2022 14:10:23;'081050080522;FIX;OK;65,0049133;40,13293;307,6;0,00;0,0
85;'05/08/2022 14:10:24;'081051080522;FIX;OK;65,0049133;40,13293;307,7;0,00;0,0
86;'05/08/2022 14:10:25;'081052080522;FIX;OK;65,0049133;40,13293;307,7;0,00;0,0
87;'05/08/2022 14:10:26;'081053080522;FIX;OK;65,0049133;40,13293;307,8;0,00;0,0
88;'05/08/2022 14:10:27;'081054080522;FIX;OK;65,0049133;40,13293;307,8;0,00;0,0
89;'05/08/2022 14:10:27;'081055080522;FIX;OK;65,0049133;40,13293;307,9;0,00;0,0
90;'05/08/2022 14:10:28;'081056080522;FIX;OK;65,0049133;40,13293;307,9;0,00;0,0
91;'05/08/2022 14:10:29;'081057080522;FIX;OK;65,0049133;40,13293;308,0;0,00;0,0
92;'05/08/2022 14:10:30;'081058080522;FIX;OK;65,0049133;40,13293;308,0;0,00;0,0
93;'05/08/2022 14:10:31;'081059080522;FIX;OK;65,0049133;40,13293;308,1;0,00;0,0
94;'05/08/2022 14:10:32;'081100080522;FIX;OK;65,0049133;40,13293;308,1;0,00;0,0
95;'05/08/2022 14:10:33;'081100080522;FIX;OK;65,0049133;40,13293;308,1;0,00;0,0
96;'05/08/2022 14:10:34;'081101080522;FIX;OK;65,0049133;40,13293;308,2;0,00;0,0
97;'05/08/2022 14:10:35;'081102080522;FIX;OK;65,0049133;40,13293;308,2;0,00;0,0
98;'05/08/2022 14:10:36;'081104080522;FIX;OK;65,0049133;40,13293;308,3;0,00;0,0
99;'05/08/2022 14:10:37;'081104080522;FIX;OK;65,0049133;40,13293;308,3;0,00;0,0
100;'05/08/2022 14:10:38;'081105080522;FIX;OK;65,0049133;40,13293;308,4;0,00;0,0
101;'05/08/2022 14:10:39;'081107080522;FIX;OK;65,0049133;40,13293;308,4;0,00;0,0
102;'05/08/2022 14:10:39;'081108080522;FIX;OK;65,0049133;40,13293;308,5;0,00;0,0
103;'05/08/2022 14:10:40;'081109080522;FIX;OK;65,0049133;40,13293;308,5;0,00;0,0
104;'05/08/2022 14:10:41;'081110080522;FIX;OK;65,0049133;40,13293;308,6;0,00;0,0
105;'05/08/2022 14:10:42;'081111080522;FIX;OK;65,0049133;40,13293;308,6;0,00;0,0
106;'05/08/2022 14:10:43;'081112080522;FIX;OK;65,0049133;40,13293;308,7;0,00;0,0
107;'05/08/2022 14:10:44;'081113080522;FIX;OK;65,0049133;40,13293;308,7;0,00;0,0
108;'05/08/2022 14:10:45;'081113080522;FIX;OK;65,0049133;40,13293;308,7;0,00;0,0
109;'05/08/2022 14:10:46;'081114080522;FIX;OK;65,0049133;40,13293;308,7;0,00;0,0
110;'05/08/2022 14:10:47;'081116080522;FIX;OK;65,0049133;40,13293;308,8;0,00;0,0
111;'05/08/2022 14:10:48;'081117080522;FIX;OK;65,0049133;40,13293;308,8;0,00;0,0
112;'05/08/2022 14:10:49;'081118080522;FIX;OK;65,0049133;40,13293;308,9;0,00;0,0
113;'05/08/2022 14:10:50;'081118080522;FIX;OK;65,0049133;40,13293;308,9;0,00;0,0
114;'05/08/2022 14:10:51;'081119080522;FIX;OK;65,0049133;40,13293;308,9;0,00;0,0
115;'05/08/2022 14:10:51;'081120080522;FIX;OK;65,0049133;40,13293;308,9;0,00;0,0
116;'05/08/2022 14:10:52;'081122080522;FIX;OK;65,0049133;40,13293;309,0;0,00;0,0
117;'05/08/2022 14:10:53;'081122080522;FIX;OK;65,0049133;40,13293;309,0;0,00;0,0
118;'05/08/2022 14:10:54;'081123080522;FIX;OK;65,0049133;40,13293;309,0;0,00;0,0
119;'05/08/2022 14:10:55;'081124080522;FIX;OK;65,0049133;40,13293;309,1;0,00;0,0
120;'05/08/2022 14:10:56;'081125080522;FIX;OK;65,0049133;40,13293;309,1;0,00;0,0
121;'05/08/2022 14:10:57;'081126080522;FIX;OK;65,0049133;40,13293;309,1;0,00;0,0
122;'05/08/2022 14:10:58;'081128080522;FIX;OK;65,0049133;40,13293;309,2;0,00;0,0
123;'05/08/2022 14:10:59;'081128080522;FIX;OK;65,0049133;40,13293;309,2;0,00;0,0
124;'05/08/2022 14:11:00;'081129080522;FIX;OK;65,0049133;40,13293;309,2;0,00;0,0
125;'05/08/2022 14:11:01;'081130080522;FIX;OK;65,0049133;40,13293;309,2;0,00;0,0
126;'05/08/2022 14:11:02;'081132080522;FIX;OK;65,0049133;40,13293;309,2;0,00;0,0
127;'05/08/2022 14:11:03;'081133080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
128;'05/08/2022 14:11:03;'081134080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
129;'05/08/2022 14:11:04;'081134080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
130;'05/08/2022 14:11:05;'081135080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
131;'05/08/2022 14:11:06;'081136080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
132;'05/08/2022 14:11:07;'081138080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
133;'05/08/2022 14:11:08;'081139080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
134;'05/08/2022 14:11:09;'081140080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
135;'05/08/2022 14:11:10;'081140080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
136;'05/08/2022 14:11:11;'081141080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
137;'05/08/2022 14:11:12;'081142080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
138;'05/08/2022 14:11:13;'081143080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
139;'05/08/2022 14:11:14;'081144080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
140;'05/08/2022 14:11:15;'081146080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
141;'05/08/2022 14:11:15;'081146080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
142;'05/08/2022 14:11:16;'081147080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
143;'05/08/2022 14:11:17;'081148080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
144;'05/08/2022 14:11:18;'081149080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
145;'05/08/2022 14:11:19;'081150080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
146;'05/08/2022 14:11:20;'081151080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
147;'05/08/2022 14:11:21;'081153080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
148;'05/08/2022 14:11:22;'081154080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
149;'05/08/2022 14:11:23;'081154080522;FIX;OK;65,0049133;40,13293;309,3;0,00;0,0
