

New start of logging. Datetime: 2022.05.08_152450 
No;Datetime, dd/mm/yyyy hh:mm:ss;GPS Time, hhmmssddmmyy;Status;Antenna;Longitude;Latitude;Altitude, m;Speed, km/h;Course
45;'05/08/2022 15:25:31;'101852080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
46;'05/08/2022 15:25:32;'101853080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
47;'05/08/2022 15:25:33;'101854080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
48;'05/08/2022 15:25:34;'101855080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
49;'05/08/2022 15:25:35;'101856080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
50;'05/08/2022 15:25:36;'101857080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
51;'05/08/2022 15:25:37;'101858080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
52;'05/08/2022 15:25:38;'101859080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
53;'05/08/2022 15:25:38;'101900080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
54;'05/08/2022 15:25:39;'101901080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
55;'05/08/2022 15:25:40;'101902080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
56;'05/08/2022 15:25:41;'101903080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
57;'05/08/2022 15:25:42;'101904080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
58;'05/08/2022 15:25:43;'101905080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
59;'05/08/2022 15:25:44;'101906080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
60;'05/08/2022 15:25:45;'101907080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
61;'05/08/2022 15:25:46;'101908080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
62;'05/08/2022 15:25:47;'101909080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
63;'05/08/2022 15:25:48;'101910080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
64;'05/08/2022 15:25:49;'101911080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
65;'05/08/2022 15:25:50;'101912080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
66;'05/08/2022 15:25:51;'101913080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
67;'05/08/2022 15:25:51;'101914080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
68;'05/08/2022 15:25:52;'101915080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
69;'05/08/2022 15:25:53;'101916080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
70;'05/08/2022 15:25:54;'101917080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
71;'05/08/2022 15:25:55;'101918080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
72;'05/08/2022 15:25:56;'101919080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
73;'05/08/2022 15:25:57;'101920080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
74;'05/08/2022 15:25:58;'101921080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
75;'05/08/2022 15:25:59;'101922080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
76;'05/08/2022 15:26:00;'101923080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
77;'05/08/2022 15:26:01;'101924080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
78;'05/08/2022 15:26:02;'101925080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
79;'05/08/2022 15:26:03;'101926080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
80;'05/08/2022 15:26:04;'101927080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
81;'05/08/2022 15:26:04;'101928080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
82;'05/08/2022 15:26:05;'101929080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
83;'05/08/2022 15:26:06;'101930080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
84;'05/08/2022 15:26:07;'101931080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
85;'05/08/2022 15:26:08;'101932080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
86;'05/08/2022 15:26:09;'101933080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
87;'05/08/2022 15:26:10;'101934080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
88;'05/08/2022 15:26:11;'101935080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
89;'05/08/2022 15:26:12;'101936080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
90;'05/08/2022 15:26:13;'101937080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
91;'05/08/2022 15:26:14;'101938080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
92;'05/08/2022 15:26:15;'101939080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
93;'05/08/2022 15:26:16;'101940080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
94;'05/08/2022 15:26:17;'101941080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
95;'05/08/2022 15:26:17;'101942080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
96;'05/08/2022 15:26:18;'101943080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
97;'05/08/2022 15:26:19;'101944080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
98;'05/08/2022 15:26:20;'101945080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
99;'05/08/2022 15:26:21;'101946080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
100;'05/08/2022 15:26:22;'101947080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
101;'05/08/2022 15:26:23;'101948080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
102;'05/08/2022 15:26:24;'101949080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
103;'05/08/2022 15:26:25;'101950080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
104;'05/08/2022 15:26:26;'101951080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
105;'05/08/2022 15:26:27;'101952080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
106;'05/08/2022 15:26:28;'101953080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
107;'05/08/2022 15:26:29;'101954080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
108;'05/08/2022 15:26:30;'101955080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
109;'05/08/2022 15:26:30;'101956080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
110;'05/08/2022 15:26:31;'101957080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
111;'05/08/2022 15:26:32;'101958080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
112;'05/08/2022 15:26:33;'101959080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
113;'05/08/2022 15:26:34;'102000080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
114;'05/08/2022 15:26:35;'102001080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
115;'05/08/2022 15:26:36;'102002080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
116;'05/08/2022 15:26:37;'102003080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
117;'05/08/2022 15:26:38;'102004080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
118;'05/08/2022 15:26:39;'102005080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
119;'05/08/2022 15:26:40;'102006080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
120;'05/08/2022 15:26:41;'102007080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
121;'05/08/2022 15:26:42;'102008080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
122;'05/08/2022 15:26:43;'102009080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
123;'05/08/2022 15:26:43;'102010080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
124;'05/08/2022 15:26:44;'102011080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
125;'05/08/2022 15:26:45;'102012080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
126;'05/08/2022 15:26:46;'102013080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
127;'05/08/2022 15:26:47;'102014080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
128;'05/08/2022 15:26:48;'102015080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
129;'05/08/2022 15:26:49;'102016080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
130;'05/08/2022 15:26:50;'102017080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
131;'05/08/2022 15:26:51;'102018080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
132;'05/08/2022 15:26:52;'102019080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
133;'05/08/2022 15:26:53;'102020080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
134;'05/08/2022 15:26:54;'102021080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
135;'05/08/2022 15:26:55;'102022080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
136;'05/08/2022 15:26:55;'102023080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
137;'05/08/2022 15:26:56;'102024080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
138;'05/08/2022 15:26:57;'102025080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
139;'05/08/2022 15:26:58;'102026080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
140;'05/08/2022 15:26:59;'102027080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
141;'05/08/2022 15:27:00;'102028080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
142;'05/08/2022 15:27:01;'102029080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
143;'05/08/2022 15:27:02;'102030080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
144;'05/08/2022 15:27:03;'102031080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
145;'05/08/2022 15:27:04;'102032080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
146;'05/08/2022 15:27:05;'102033080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
147;'05/08/2022 15:27:06;'102034080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
148;'05/08/2022 15:27:07;'102035080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
149;'05/08/2022 15:27:08;'102036080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
150;'05/08/2022 15:27:08;'102037080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
151;'05/08/2022 15:27:09;'102038080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
152;'05/08/2022 15:27:10;'102039080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
153;'05/08/2022 15:27:11;'102040080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
154;'05/08/2022 15:27:12;'102041080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
155;'05/08/2022 15:27:13;'102042080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
156;'05/08/2022 15:27:14;'102043080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
157;'05/08/2022 15:27:15;'102044080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
158;'05/08/2022 15:27:16;'102045080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
159;'05/08/2022 15:27:17;'102046080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
160;'05/08/2022 15:27:18;'102047080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
161;'05/08/2022 15:27:19;'102048080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
162;'05/08/2022 15:27:20;'102049080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
163;'05/08/2022 15:27:21;'102050080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
164;'05/08/2022 15:27:21;'102051080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
165;'05/08/2022 15:27:22;'102052080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
166;'05/08/2022 15:27:23;'102053080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
167;'05/08/2022 15:27:24;'102054080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
168;'05/08/2022 15:27:25;'102055080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
169;'05/08/2022 15:27:26;'102056080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
170;'05/08/2022 15:27:27;'102057080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
171;'05/08/2022 15:27:28;'102058080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
172;'05/08/2022 15:27:29;'102059080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
173;'05/08/2022 15:27:30;'102100080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
174;'05/08/2022 15:27:31;'102101080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
175;'05/08/2022 15:27:32;'102102080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
176;'05/08/2022 15:27:33;'102103080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
177;'05/08/2022 15:27:34;'102104080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
178;'05/08/2022 15:27:34;'102105080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
179;'05/08/2022 15:27:35;'102106080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
180;'05/08/2022 15:27:36;'102107080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
181;'05/08/2022 15:27:37;'102108080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
182;'05/08/2022 15:27:38;'102109080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
183;'05/08/2022 15:27:39;'102110080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
184;'05/08/2022 15:27:40;'102111080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
185;'05/08/2022 15:27:41;'102112080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
186;'05/08/2022 15:27:42;'102113080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
187;'05/08/2022 15:27:43;'102114080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
188;'05/08/2022 15:27:44;'102115080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
189;'05/08/2022 15:27:45;'102116080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
190;'05/08/2022 15:27:46;'102117080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
191;'05/08/2022 15:27:47;'102118080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
192;'05/08/2022 15:27:47;'102119080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
193;'05/08/2022 15:27:48;'102120080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
194;'05/08/2022 15:27:49;'102121080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
195;'05/08/2022 15:27:50;'102122080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
196;'05/08/2022 15:27:51;'102123080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
197;'05/08/2022 15:27:52;'102124080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
198;'05/08/2022 15:27:53;'102125080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
199;'05/08/2022 15:27:54;'102126080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
200;'05/08/2022 15:27:55;'102127080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
201;'05/08/2022 15:27:56;'102128080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
202;'05/08/2022 15:27:57;'102129080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
203;'05/08/2022 15:27:58;'102130080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
204;'05/08/2022 15:27:59;'102131080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
205;'05/08/2022 15:28:00;'102132080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
206;'05/08/2022 15:28:00;'102133080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
207;'05/08/2022 15:28:01;'102133080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
208;'05/08/2022 15:28:02;'102135080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
209;'05/08/2022 15:28:03;'102136080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
210;'05/08/2022 15:28:04;'102136080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
211;'05/08/2022 15:28:05;'102138080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
212;'05/08/2022 15:28:06;'102139080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
213;'05/08/2022 15:28:07;'102140080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
214;'05/08/2022 15:28:08;'102141080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
215;'05/08/2022 15:28:09;'102142080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
216;'05/08/2022 15:28:10;'102143080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
217;'05/08/2022 15:28:11;'102144080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
218;'05/08/2022 15:28:12;'102145080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
219;'05/08/2022 15:28:13;'102146080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
220;'05/08/2022 15:28:13;'102147080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
221;'05/08/2022 15:28:14;'102148080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
222;'05/08/2022 15:28:15;'102149080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
223;'05/08/2022 15:28:16;'102150080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
224;'05/08/2022 15:28:17;'102151080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
225;'05/08/2022 15:28:18;'102152080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
226;'05/08/2022 15:28:19;'102153080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
227;'05/08/2022 15:28:20;'102154080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
228;'05/08/2022 15:28:21;'102155080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
229;'05/08/2022 15:28:22;'102156080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
230;'05/08/2022 15:28:23;'102157080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
231;'05/08/2022 15:28:24;'102158080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
232;'05/08/2022 15:28:25;'102159080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
233;'05/08/2022 15:28:26;'102200080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
234;'05/08/2022 15:28:26;'102201080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
235;'05/08/2022 15:28:27;'102202080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
236;'05/08/2022 15:28:28;'102203080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
237;'05/08/2022 15:28:29;'102204080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
238;'05/08/2022 15:28:30;'102205080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
239;'05/08/2022 15:28:31;'102206080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
240;'05/08/2022 15:28:32;'102207080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
241;'05/08/2022 15:28:33;'102208080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
242;'05/08/2022 15:28:34;'102209080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
243;'05/08/2022 15:28:35;'102210080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
244;'05/08/2022 15:28:36;'102211080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
245;'05/08/2022 15:28:37;'102212080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
246;'05/08/2022 15:28:38;'102213080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
247;'05/08/2022 15:28:38;'102214080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
248;'05/08/2022 15:28:39;'102215080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
249;'05/08/2022 15:28:40;'102216080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
250;'05/08/2022 15:28:41;'102217080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
251;'05/08/2022 15:28:42;'102218080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
252;'05/08/2022 15:28:43;'102219080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
253;'05/08/2022 15:28:44;'102220080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
254;'05/08/2022 15:28:45;'102221080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
255;'05/08/2022 15:28:46;'102222080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
256;'05/08/2022 15:28:47;'102223080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
257;'05/08/2022 15:28:48;'102224080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
258;'05/08/2022 15:28:49;'102225080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
259;'05/08/2022 15:28:50;'102226080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
260;'05/08/2022 15:28:51;'102227080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
261;'05/08/2022 15:28:52;'102228080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
262;'05/08/2022 15:28:52;'102229080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
263;'05/08/2022 15:28:53;'102230080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
264;'05/08/2022 15:28:54;'102231080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
265;'05/08/2022 15:28:55;'102232080522;NOF;OK;0,0000000;0,00000;0,0;0,00;0,0
